TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	1460	N	Sandburg	TER	605	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)		1965	07374134	CLSD		212900	199000	199000	209900	Conventional	N/A	95%	93%	396	177	17042070861111				1576.	Homeowner	2008	441	No		No			6		800					S (South)	4	1	1	0	1		1			Attached	None		Newly remodeled 800 square foot one bedroom. South west sun faced unit full amenity building. Currently leased. Open kitchen with bar, harwood floors throughout, updated bathroom and tree top views	Tenant occupied, Month To Month Lease. Please allow some time for tenants, but short notice still possible.	1	1 (Window/Wall Unit)	Hot Water/Steam			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage	Heat, Water, Common Insurance, Security System, Doorman, TV/Cable, Exterior Maintenance, Scavenger												Hardwood			Ceramic Tile	Hardwood	Full	Carpet				17X11	18X17	10X07		COMBO			Combined w/ LivRm		11/05/2009	04/30/2010	04/30/2010	06/02/2010	
AT	1460	N	SANDBURG	TER	2911A	Chicago	Illinois	60610	8008	Cook	ALCOTT HOUSE	299	299	324	Condo, High Rise (7+ Stories)		1962	07400088	CLSD		449000	410000	410000	449000	Conventional	N/A	91%	91%	128	128	17042070861574	No			5134.92	Homeowner	2008	831	No		No			29		1500					S (South), W (West)	4	2	2	0	2		2	0	1		None	None	FANTASTIC GOLD COAST PENTHOUSE W/ AMAZING VIEWS! UNIQUE 1500+ SQ FT FORMER 3-BED 2-BATH FLOOR PLAN: HUGE GREAT ROOM, ONE OF THE FEW LEGAL IN-UNIT LAUNDRY IN THE BUILDING, BAR & BALCONY. MAPLE CABS, GRANITE COUNTER TOP, STAINLESS APPLIANCES, HARDWOOD & SLATE TILE FLOORS AND HANSGROHE BATH FIXTURES. AMENITIES INCLUDE; POOL, SUNDECK, 24HR DOORMAN, FITNESS ROOM & DRY CLEANERS.			3+ (Window/Wall Unit)	Gas, Hot Water/Steam			Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s	Heat, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger				75			Hardwood						TV-Cable		Hardwood	Hardwood	None	Hardwood	15X14			18X12	29X18	18X9		COMBO				Balcony	12/17/2009	04/23/2010	04/23/2010	05/12/2010	
AT	1460	N	SANDBURG	TER	705	Chicago	Illinois	60610	8008	Cook	ALCOTT HOUSE	299	299	324	Condo		1962	07480372	CLSD		199000	163000	163000	165000	Conventional	N/A	99%	82%	341	341	17042070861112	No			1864.91	Homeowner	2009	435	No		Yes	No		7		800	Estimated				S (South)	4	1	1	0	1	0	1	0	1	Attached	None	None	CHARMING SUN-FILLED HOME OVERLOOKING TREE-SHADED CRTYARD,THIS FULL-SIZE 1 BDRM CONDO IS FRESHLY PAINTED,BOASTS NEW CARPET & GENEROUS CLST SPACE.LOC IN ONE OF CHI'S FINEST NEIGHBORHOODS,BLDG OFFERS FULL AMENITY SERVICE W/24HR DRMN,SUNDECK,POOL,FIT,DRY CLNRS & GAR PKG.ENJOY TRANQUIL PRK-LIKE SETTING W/EXCITEMENT OF GOLD COAST,OLD TWN & LIN PRK JUST STEPS FROM FRNT DR.CLOSE TO BUS/TRAINS ETC.DON'T MISS THIS OPPORTUNITY!	LISTING AGENT MUST ACCOMPANY		2 (Window/Wall Unit)	Hot Water/Steam			NO	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, Security System, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	COMMUNITY SPECIALISTS			75								Carpet			Wood Laminate	Carpet	Full	Carpet				16X11	18X17	11X8		COMBO	No additional rooms		Combined w/ LivRm		03/25/2010	02/28/2011	02/28/2011	04/08/2011	
AT	1460	N	SANDBURG	TER	403	Chicago	Illinois	60610	8008	Cook	SANDBURG VILLAGE	299	299	324	Condo, High Rise (7+ Stories)		1966	07515857	CLSD		149900	143000	143000	149900	FHA	N/A	95%	95%	12	12	17042070861055				643.51	Homeowner, Senior	2008	433	No		No			4		0	Not Reported				S (South)	4	1	1	0	1		1		1		None	None	Fabulous high rise building with extraordinary views of courtyard is priced to sell fast! Spacious living/dining room combo with views of the city. Eat-in kitchen with white cabinets, track lighting, marble flooring and white appliances. Master Bedroom has built-in shelving and closet with organizational system. . Close to transportation, walk to lake and Old Town, Lincoln Park and Gold Coast.	ESTATE-EXECUTOR IS LICENSED REALTOR.		2 (Window/Wall Unit)	Hot Water/Steam		Elevator, Storage	Yes	Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Security Door Locks, Service Elevator, Tennis Court/s	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SANDBURG VILLAGE CONDO											Carpet	TV-Cable		Marble	Carpet	None	Carpet				16X11	18X16	10X08		COMBO	Foyer, Gallery		Combined w/ LivRm	Door Monitored By TV	04/30/2010	05/11/2010	05/11/2010	07/15/2010	
AT	1460	N	SANDBURG	TER	1803	Chicago	Illinois	60611	8008	Cook		299	299	220	Condo		UNK	07520568	CLSD		169000	152000	152000	159000	Conventional	N/A	96%	90%	64	31	17042070861068				2628		2008	479	No		No			18		0	Not Reported					3	1	1	0	1		1		1		None		Full 1BR renovated unit with new carpet, paint and bathroom. South facing unit with great light and even better city night lights view. Amenities include pool, tennis courts, exercise and doorman.Convenient location to restaurants, shops, park and the lake. Immediate occupancy!	$1500 bonus if contract by May 31 and close by June 30, 2010		2 (Window/Wall Unit)	Gas			No				Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Snow Removal																	None					16X11	18X17	9X7					Combined w/ LivRm		05/05/2010	06/04/2010	06/04/2010	07/19/2010	
AT	1460	N	SANDBURG	TER	1901	Chicago	Illinois	60610	8008	Cook	ALCOTT HOUSE	299	299	324	Condo, Mid Rise (4-6 Stories)		1962	07603382	CLSD		299999	284250	284250	299999	Conventional	N/A	95%	95%	88	88	17042070861016	No			4198.49	None	2008	636	Yes		No			19		1100	Plans				S (South), E (East), Lake/Water	5	2	2	0	2		2		1		None		ENJOY INCREDIBLE CITY AND LAKE VIEWS FROM THIS NEWLY REHABBED 2BR/2BA SOUTHEAST CORNER UNIT AT ALCOTT HOUSE. UNIT FEATURES OPEN KITCHEN & LIVING ROOM FLOOR PLAN, CROWN MOLDING THROUGHOUT, S/S APPLIANCES, WHITE CABS, NEUTRAL DECOR, JACUZZI TUB, TONS OF CLOSETS, LARGE BEDROOMS AND HARDWOOD FLOORS. BUILDING FEATURES 24 HR DOORMAN, SUNDECK, ONSITE RECEIVING ROOM, DAYCARE CENTER, DRYCLEANERS AND MUCH MORE.	RENTAL PARKING IS NON-TRANSFERABLE. 6-12 MONTH WAIT LIST. MONTHLY HOMEOWNERS FEE IS $79.89. NO HOMEOWNERS TAX DEDUCTION IN TAXES.		3+ (Window/Wall Unit)	Gas, Hot Water/Steam		Elevator, Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, Security System, Doorman, TV/Cable, Exterior Maintenance, Scavenger	COMMUNITY SPECIALISTS	KATE BRINDISE	(312) 787-0800	76	Yes		Carpet					Hardwood	TV-Cable, Security System, Intercom, Fire Sprinklers, Ceiling Fan		Ceramic Tile	Hardwood	None	Carpet	15X13			16X12	20X14	10X11		10X10		Whirlpool	L-shaped	Balcony, End Unit	08/09/2010	11/04/2010	11/04/2010	12/29/2010	
AT	1460	N	SANDBURG	TER	2303A	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo		1966	07639629	CLSD		114900	110900	110900	114900	Cash	F	97%	97%	9	9	17042070861073				1745.56		2008	510	Yes		Unknown			23		800	Assessor					4	1	1	0	1		1				None		"GREAT INVESTMENT OPPORTUNITY. CORP OWNED PROPERTY. SOLD ""AS IS"" CONDITION. NO SURVEY OR DISCLOSURES. PROOF OF FUND/PRE APPROVAL LETTER MUST ACCOMPANY ALL OFFERS. ADDENDUM REQUIRED AFTER ACCEPTANCE. EARNEST MONEY  MUST BE CERTIFIED FUNDS. ROOMS, LOT SIZE & DETAILS NOT GUARANTEED.BUYER RESPONSIBLE FOR ANY & ALL CITY LIENS/VIOLATIONS, CITY REPAIRS & CITY ESCROWS IF ANY"	Information NOT guaranteed. All offers via web: http://tinyurl.com/35nbld2.Tax proration: 100%. Seller will not pay a commission to any principal.		Central Air	Gas			Yes				Common Insurance, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal				0													None					10X10	20X20	12X12		COMBO					09/22/2010	09/30/2010	09/30/2010	12/06/2010	
AT	1460	N	SANDBURG	TER	1207	Chicago	Illinois	60610	8008	Cook	SANDBURG VILLAGE	299	299	324	Condo, High Rise (7+ Stories)	2	1963	08266988	CLSD		159900	150000	150000	159900	Conventional	N/A	94%	94%	11	11	17042070861171				63.17	Homeowner, Senior, F	2011	344	No		No	No		12		0	Not Reported				S (South), W (West)	3	1	1	0	1	0	1		1	Attached	None	None	This great junior 1 bdrm offers stunning skyline views from a corner unit w/a large private balcony! It also features an all white kitchen w/breakfast bar, an all white bath w/a pass thru walk-in closet, & a separate bdrm space. This unit is a neutral blank slate for its new owner. Amenities incld a pool, fitness center, roof deck, laundry, & an on-site dry cleaner.  A storage locker is included in the purchase price			1 (Window/Wall Unit)	Hot Water/Steam			No	Oven/Range, Microwave, Refrigerator, Freezer		Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room	Heat, Water, Doorman, TV/Cable, Scavenger	COMMUNITY SPECIALISTS	KATY JARRETTE	(312) 787-0800												Ceramic Tile	Carpet	None	Carpet				12X10	15X12	8X7			No additional rooms			Balcony	02/08/2013	02/18/2013	02/18/2013	03/28/2013	
AT	1460	N	SANDBURG	TER	2911A	Chicago	Illinois	60610	8008	Cook	ALCOTT HOUSE	299	299	324	Condo, High Rise (7+ Stories)	29	1965	08241909	CLSD		448500	430000	430000	448500	Conventional	N/A	96%	96%	45	45	17042070861574				5106	Homeowner	2011	892	Yes	108	No	No		29		1400	Estimated				S (South), W (West)	5	2	2	0	2	0	2	0	1	Attached	None	None	Must-see combined corner unit! 3 bed/3 bath Penthouse was converted to 2 bed/2 bath with huge great room and in-unit laundry. Convertible back to a 3 bed. High-end finishes include slate and full hardwood floors, maple cabinets, built-in oak armoire, built-in cherry maple desks, granite galore, sound wiring throughout, huge organized closets, high-end appliances, large balcony with panoramic city views. Fabulous!	Fabulous unit!  The hallways of the building are going to be renovated in early 2013!		3+ (Window/Wall Unit)	Gas, Hot Water/Steam			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s	Heat, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger	Community Specialists	Katie Jarrette	(312) 787-0800	75	Yes		Hardwood						TV-Cable		Hardwood	Hardwood	Full	Hardwood	15X13			18X12	15X14	23X14		14X14	No additional rooms		Separate		01/03/2013	02/16/2013	02/16/2013	04/16/2013	
AT	1460	N	SANDBURG	TER	2903	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo		UNK	07710997	CLSD		185000	170000	170000	170000	Cash	S	100%	92%	153	153	17042070861079				2480.38	Homeowner	2009	480	No		No	No		29		0	Not Reported				S (South), W (West)	4	1	1	0	1	0	1				None	None	SHORT SALE...97% APPROVED/NEGOTIATOR ASSIGNED. Recently rehabbed penthouse-level condo w/"wow" city views.  This bright & open floorplan boasts maple hrdwd floors throughout, updated kitchen w/maple cabinets, new appliances & custom lighting,  marble & granite bath, large bed w/custom closet .  Heat, water &cable included.  Rental parking available.  Pursuant to short sale.  Sold as is but in perfect condition.	CC: Pursuant to Short Sale. Pursuant to Short Sale	1	2 (Window/Wall Unit)	Hot Water/Steam		Hardwood Floors	NO	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors, Receiving Room	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger				75	Yes										Hardwood	Hardwood	None	Hardwood				13X10	19X14	10X07		COMBO	No additional rooms			Storms/Screens, Door Monitored By TV	01/12/2011	06/13/2011	06/13/2011	07/14/2011	
AT	1460	N	Sandburg	TER	1604	Chicago	Illinois	60610	8008	Cook	Sandburg Village	299	299	324	Condo	29	1969	08304411	CLSD		179900	162500	162500	169900	Conventional	N/A	96%	90%	59	59	17042070861093				1278.49	Homeowner	2011	333	No		No	No		16		550	Other					4	1	1	0	1	0	1		1	Attached	None	None	Don`t miss this Jr. One Bedroom with beautiful lake and park views  This unit has been improved nicely.  * Wait list to park in the building. alternatives available			1 (Window/Wall Unit)	Gas, Hot Water/Steam			No			Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Service Elevator	Heat, Water, Doorman, TV/Cable, Scavenger, Snow Removal	Community Specialists	Katie	(312) 787-0800		Yes												None					10X12	9X22	9X8		COMBO	No additional rooms				04/01/2013	05/29/2013	05/29/2013	07/01/2013	
AT	1460	N	Sandburg	TER	1010	Chicago	Illinois	60610	8008	Cook	ALCOTT HOUSE	299	299	283	Condo	29	1962	08323092	CLSD		199900	170000	170000	174900	Conventional	N/A	97%	85%	32	32	17042070861250				2200	Homeowner	2011	444	No		No	No		10		800	Other				N (North), Lake/Water	4	1	1	0	1	0	1		1	Attached	None	None	Very nice one bedroom with northern exposure. See some lake.   This unit has been maintained well and is priced to sell.  Currently leased MO\MO. 24 hrs to show.			2 (Window/Wall Unit)	Hot Water/Steam, Radiators			No	Oven/Range, Refrigerator		Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Service Elevator	Heat, Water, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicagoland Community Specialists	Kristina	(312) 787-0800	75												Carpet	None	Carpet				16X11	18X17	12X8		COMBO	No additional rooms		Combined w/ LivRm		04/22/2013	05/23/2013	05/23/2013	07/26/2013	
AT	1460	N	Sandburg	TER	1511	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	40	UNK	08360604	CLSD		290000	250000	250000	290000	Cash	N/A	86%	86%	8	8	17042070861281				3966.71	None	2011	731	No		No	No		15		1100	Other					5	2	2	0	2	0	2		1	Attached	None	None	Split Two Bedrooms, Two Baths South West Corner with Balcony. Good Height with Panoramic Views Over Old Town. Plenty of Natural Light. Kitchen and Bath Rooms Update a Few Years Back. Needs a little imagination on flooring and Paint.  Fabulous Location with Walking Distance to Park, Shopping, Theater and Restaurants. Plus Public Transport out the Front Door. Estate Sale being sold "as is". Short Wait List for Parking	Estate Sale selling 'As Is'		3+ (Window/Wall Unit)	Hot Water/Steam			No				Heat, Water, Doorman, TV/Cable, Exterior Maintenance, Scavenger	Carl Sandburg Village Condominium Association II	N/A	(312) 787-0800														Full		12X16			14X13	20X14	8X9		9X9	No additional rooms				06/04/2013	06/11/2013	06/11/2013	06/27/2013	
AT	1460	N	Sandburg	TER	2205A	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	29	UNK	08384362	CLSD		209900	191000	191000	199900	Conventional	N/A	96%	91%	53	53	17042070861126				2737.76		2011	644	No		No	No		22		850	Estimated				S (South)	3	1	1	0	1	0	1		1	Attached	None	None	Southwest exposure condo w city views. Recently rehabbed w new hardwood floors, 42' cabinets, SS appliances, and large MB closet w organizer. 24 hr doorman, laundry, bike room, storage, fitness room sundeck, party room, tennis courts and 2 pools. Tenant occupied.	24 hr notice required. Tenant occupied. Lease thru 9/15.		2 (Window/Wall Unit)	Hot Water/Steam			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, Health Club, Pool-Indoors	Heat, Water, Scavenger	Alcott Bryant Management Company	Katie	(312) 787-0800												Hardwood	Hardwood	None	Hardwood				16X11	18X16	10X8			No additional rooms		Combined w/ LivRm		07/02/2013	08/23/2013	08/23/2013	09/13/2013	
AT	1460	N	SANDBURG	TER	1908	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	29	1965	08412929	CLSD		269000	262000	262000	269000	Conventional	N/A	97%	97%	8	8	17042070861204				2776		2011	510	No		No	No		19		800	Estimated				N (North), E (East)	4	1	1	0	1	0	1				None	None	STUNNING 1 BED 1 BATH CONDO IN COVETED SANDBURG VILLAGE. EAST FACING CORNER UNIT, ABUNDANT SPACE AND BREATHTAKING VIEWS! WONDERFULLY REDONE AND MOVE IN READY. HARDWOOD FLOORS THROUGH OUT, GRANITE COUNTERTOPS, SS APPLIANCES, LARGE BEDROOM WITH PLENTY OF CLOSET SPACE. FULL AMENITY BUILDING WITH DOORPERSON, OUTDOOR POOL, TENNIS COURTS AND ROOF DECK! GREAT LOCATION IN THE GOLD COAST NEAR RESTAURANTS BEACH AND RED LINE!	Recently renovated open space with great lake views! Healthy association $1,700,000 in reserves. FHA Approved.	1	2 (Window/Wall Unit)	Hot Water/Steam		Elevator, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, TV/Cable, Lawn Care, Scavenger, Snow Removal	Sandburg Village	N/A	(999) 999-9999			150						Hardwood	TV-Cable	Hardwood	Hardwood	Hardwood	Full	Hardwood				17X11	18X17	10X07		COMBO	No additional rooms		Combined w/ LivRm	Storms/Screens	08/05/2013	08/12/2013	08/12/2013	09/13/2013	
AT	1460	N	Sandburg	TER	2409	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, Studio	29	1962	08456823	CLSD		154900	143000	143000	149900	Conventional	N/A	95%	92%	90	90	17042070861236				1787	None	2012	330	No		No	No		28		550	Landlord/Tenant/Seller				S (South)	2	0	0	0	1	0	1		1	Attached	None	None	High Floor Jr. 1 Bed w/Spectacular City Views, Perfect City Living or Great Investment. Unit has Updated Bath, Nice Carpet & Original Kitchen.  Amenities include 24hr Door Staff, 2 Pools, Exercise Rm, Tennis Crt. Steps to Gold Coast, North Ave. Beach, Old Town, Lincoln Pk.  5 minutes to the Loop, Bus outside your door or Valet Pkg in Bldg.	Great for investor, leased through May of 2014.		1 (Window/Wall Unit)	Electric			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Pool-Outdoors, Receiving Room, Service Elevator, Sidewalks, Street Lights, Street Paved	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Katie Jarrette	(312) 787-0800		Yes										Wood Laminate	Carpet	None						16X12	8X8			No additional rooms				09/30/2013	12/28/2013	12/28/2013	02/21/2014	
AT	1460	N	Sandburg	TER	607	Chicago	Illinois	60610	8008	Cook	SANDBURG VILLAGE	299	299	324	Condo, High Rise (7+ Stories), Studio	29	1963	08470520	CLSD		157000	140000	140000	157000	Conventional	N/A	89%	89%	26	26	17042070861165				0	Homeowner, Senior, Other	2011	331	No		No	No		6		550	Other				S (South)	3	0	0	0	1	0	1		1	Attached	None	None	Enjoy your morning coffee on your private balcony overlooking the mall gardens. Spacious Sandburg studio with separate (12'X10') sleeping area, open kitchen with granite counter tops and breakfast bar, original cabinets. Freshly painted, roof deck, storage & bike rooms. Pools, tennis courts & gardens in complex. Close to lake, park, shopping, Old Town restaurants, & public transportation.	Wait list for parking. Fees for Bike Room, Health Club,  Pool, Move-in.  Move-ins allowed Mon-Fri, Saturday for higher fee. Refundable Damage Deposit. Open House Sun 11-3 CANCELED		1 (Window/Wall Unit)	Hot Water/Steam			No	Oven/Range, Microwave, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	None	(312) 787-0800										TV-Cable, Intercom		Vinyl	Vinyl	None						22X17	08X7		COMBO	No additional rooms		Combined w/ LivRm	Balcony, Roof Deck, Door Monitored By TV	10/18/2013	11/12/2013	11/12/2013	12/04/2013	
AT	1460	N	sandburg	TER	603	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo	20	1965	08517333	CLSD		199900	194000	194000	199900	Conventional	N/A	97%	97%	7	7	17042070861057				$1910.93	None	2012	421	No		Yes	No		6		800	Estimated				S (South), W (West), City	4	1	1	0	1	0	1		0	Attached	None	None	Outstanding courtyard view from this 1 bdrm.Featuring Stainless appl's and wood cabinets.Hardwood floors thru-out.Home shows prefect and is in a full amenity bldg w/ 2 Olympic size pools and tennis club.2 blocks from the Old Town entertainment area, Lincoln Park, the Lake, Rush street and the red line subway stop. Great investment property. Wait list for $140 for parking in building. Tenant lease til May 1st.	Showings are daily 10-5 with 24 hour notice.   Lease expires May 1st  2014		2 (Window/Wall Unit)	Forced Air, Hot Water/Steam		Wood Laminate Floors, 1st Floor Bedroom	No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances			Heat, Water, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Carl Sandburg Village Association	Katy Jarrette	(312) 787-0800	70											Wood Laminate	Wood Laminate	None	Wood Laminate				11X16	18X17	10X08		COMBO	No additional rooms				01/15/2014	01/21/2014	01/21/2014	04/14/2014	
AT	1460	N	Sandburg	TER	1601	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo	29	UNK	08510703	CLSD		324900	296500	296500	309900	Conventional	N/A	96%	91%	148	148	17042070861013				3197.36	None	2012	771	No		No	No		16		1150	Estimated					5	2	2	0	2	0	2		1	Attached	None	None	What a buy! Two beds. Two baths, southeast exposure with a large balcony.  Beautiful designer kitchen and more...  Don't miss it!!			3+ (Window/Wall Unit)	Hot Water/Steam			No	Oven/Range, Microwave, Refrigerator			Heat, Water, Doorman, TV/Cable, Lawn Care, Scavenger, Snow Removal	Community Specialist	Linda Anderson	(312) 787-0800														None		14X13			12X16	20X14	8X8		8X9	No additional rooms				01/03/2014	05/30/2014	05/30/2014	07/08/2014	
AT	1460	N	Sandburg	TER	2603	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo	29	UNK	08521681	CLSD		219000	211000	211000	219000	Cash	N/A	96%	96%	141	10	17042070861076				2193.38	None	2012	446	No		No	No		26		825	Estimated				S (South), E (East)	3	1	1	0	1	0	1		1	Attached	None	None	BEAUTIFULLY RENOVATED 26th flr home w/AMAZING CITY VIEWS! GOURMET KITCHEN w/cstm lghting, 42" mple cabs, granite,ss apps,B/I wine rack and dshwshr. NEW BTHRM w/stunning tile, desgnr vanity&cascade shwr. HUGE BDRM  w/new carpet & lg closet! Heat,cbl,sundck & 24 hr drprsn incld in assmt. 2 pools,tns courts,bikerm,hlth club,recving rm,clnrs, rntl pkng, PLUS SO MUCH MORE!Convenient location in the heart of it all!	EMAIL PJPLOTKIN@GMAIL.COM WITH AGENT ID# AND CELL#. 24 HR NOTICE WEEKDAYS/48 HOUR NOTICE WEEKENDS/CALLS AND TEXTS WILL NOT BE CONFIRMED. POOL $147 A YEAR/TENNIS $100/FITNESS CENTER $20 A MONTH/CURRENT RESERVES 2,092,388		2 (Window/Wall Unit), Zoned	Baseboard		Elevator, Hardwood Floors	No	Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances		Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Party Room, Sundeck, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Carl Sandburg Village Condo Association	Katy M Jarrette	(312) 787-0800		Yes								TV-Cable, Intercom, CO Detectors, Ceiling Fan		Hardwood	Hardwood	Full	Carpet				18X12	18X18	10X8			No additional rooms	Soaking Tub		Storms/Screens	01/22/2014	01/31/2014	01/31/2014	02/21/2014	
