TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	1455	N	SANDBURG	TER	504	Chicago	Illinois	60610	8008	Cook		299	299	243	Condo		1962	07137837	CLSD		224900	221000	221000	224900	Conventional	N/A	98%	98%	9	9	17042070861407				2294.74	Homeowner	2007	461	Yes		No			5		786					E (East)	4	1	1	0	1		1		1		None		FEATD ON HGTV'S DESIGN ON A DIME SUNNY 1 BDRM PLUS DEN AT THE BRYANT HOUSE IN HISTORIC NEIGHBORHOOD. THIS RENOVATED UNIT FEATURES GRANITE, SS APPLIANCES, OPEN KITCHEN TO LR, BUILT-INS THRUOUT. EAST FACING UNIT WITH GENEROUS LIGHT. THIS FULL AMENITY BLDG OFFERS 24 HR DOORPERSON, 2 POOLS, TENNIS COURT, RT DECK WITH AMAZING VIEWS OF CITY, EXERCISE RM. CLOSE TO LAKE, RUSH STREET, OLD TOWN, MAG MILE, GOLD COAST, ZOO, ETC.			3+ (Window/Wall Unit)	Hot Water/Steam, Radiators		Hardwood Floors		Oven/Range, Microwave, Dishwasher, Refrigerator		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Service Elevator, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal												Hardwood			Hardwood	Hardwood	None,Shared					17X11	20X13	09X09		COMBO	Den		Combined w/ LivRm		02/17/2009	02/25/2009	02/25/2009	04/03/2009	
AT	1455	N	SANDBURG	TER	205	Chicago	Illinois	60610	8008	Cook	SANDBURG VILLAGE	299	299	243	Condo, High Rise (7+ Stories)		UNK	07188402	CLSD		169900	162500	162500	169900	Conventional	N/A	96%	96%	55	55	17042070861431				1334		2007	290	No		No			2		0	Not Reported				W (West)	3	1	1	0	1		1		1	Attached	None		SUN-FILLED JR. 1 BEDROOM OVERLOOKING PRIVATE PARK! LOFT-LIKE UNIT FEATURES HARDWOOD FLOORS THRUOUT, UPDATED GRANITE KITCHEN W/ BREAKFAST BAR, DESIGNER LIGHTING, BAMBOO BLINDS & GREAT CLOSET SPACE. PRIVATE COMMUNITY W/ WORKOUT FACILITIES, TENNIS CLUB, 2 POOLS, 24 HR DOORMAN & RENTAL PKG. HIGHLY SOUGHT-AFTER GOLD COAST/OLD TOWN NEIGHBORHOOD! (ASSESSMENTS INCLUDE HEAT & CABLE)	Seller will construct three quarter loft wall per buyer's preferred placement. (bedroom wall)		2 (Window/Wall Unit)	Baseboard				Oven/Range, Microwave, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SANDBURG VILLAGE CONDO ASSOC IL	LINDA ALEXANDER	(312) 787-0800												Hardwood	Hardwood	None	Hardwood				11X11	16X12	9X8							04/15/2009	06/08/2009	06/08/2009	07/16/2009	
AT	1455	N	SANDBURG	TER	601B	Chicago	Illinois	60610	8008	Cook		299	299	243	Condo, High Rise (7+ Stories)		1963	07194675	CLSD		144500	160000	160000	144500	Cash	F	111%	111%	23	23	17042070861327				2933.78		2007	484	No		Unknown			6		0	Not Reported					3	1	1	0	1		1				None		Attention homebuyers! Great value in this move-in condition home! Vacant, easy to show. As-is. Buyer to verify room count, zoning & dimensions. Earnest $ must be cashiers check. No disclosures/no survey provided by seller. Buyer responsible for inspections, compliance, liens & escrows as needed. Fax offers w/ pre-qual or proof of funds to listing office. Addendums apply upon acceptance. Allow time for response.	COMM BASED ON NET SALE PRICE. Per Public Act 94-1049, the purchaser of prop previously obtained through a foreclosure sale by/through the lender may be liable for up to 6 mos of past due assessments or the bal of the acct, whichever is less		None	Hot Water/Steam							Heat, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal																	None					15X12	14X19	11X7		COMBO					04/21/2009	05/13/2009	05/13/2009	06/09/2009	
AT	1455	N	SANDBURG	TER	903	Chicago	Illinois	60610	8008	Cook		299	299	243	Condo		1962	07237593	CLSD		139900	139000	139000	139900	Cash	F	99%	99%	51	51	17042070861384				859	None	2007	298	No		No			25		0	Not Reported					3	1	1	0	1		1	0	1	Attached	None	None	Deal fell thru! Great deal for this Jr. 1 Bedroom. Move-in condition...Immediate occupancy!	$1000 bonus if closed by July 17, 2009.		1 (Window/Wall Unit)	Gas							Heat																	None					12X10	17X11	09X08							06/06/2009	07/26/2009	07/26/2009	08/05/2009	
AT	1455	N	SANDBURG	TER	1203	Chicago	Illinois	60610	8008	Cook	SANDBURG VILLAGE	299	299	243	Condo, Studio		1963	07254624	CLSD		156000	143000	143000	149900	FHA	N/A	95%	92%	48	48	17042070861387				1798		2007	309	No		No			12		0	Not Reported				W (West)	2	0	0	0	1		1				None	None	LARGE, BRIGHT & SUNNY JR 1BD W/GREAT VIEW OF CITY & SUNSET. FULL AMENITY BLDG W/EXERCISE ROOM, SUNDECK, TENNIS COURTS, BIKE ROOM & 2 OUTDOOR POOLS. HEAT, BASIC CABLE & 24 HOUR DOORMAN INCLUDED IN ASSESSMENTS. WALK TO RED LINE, SHOPS, RESTAURANTS, LAKE, PARK. FANTASTIC LOCATION INT HE HEART OF THE GOLD COAST/OLD TOWN!			1 (Window/Wall Unit)	Gas, Hot Water/Steam				Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator	Heat, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal																	None						17X11	09X08					Combined w/ LivRm		06/25/2009	08/11/2009	08/11/2009	09/23/2009	
AT	1455	N	SANDBURG	TER	1605B	Chicago	Illinois	60610	8008	Cook		299	299	243	Condo		1965	07322761	CLSD		145900	140000	140000	145900	Conventional	N/A	96%	96%	20	20	17042070861444	No			1829	None	2007	315	No		Unknown			16		0	Not Reported				W (West), City	3	1	1	0	1		1				None		GREAT VALUE ON THE GOLD COAST.  JR. 1-BED W/PERGO FLRS. BEAUTIFUL WEST VIEW OF CITY & RELAXING SUNSETS.  BLDG FEATURES DOORMN.  FITNESS CTR, OUTDR POOL, AND SUNDECK .  LAUNDRY IN BLDG.  ASSESS. INCLUDES HEAT/CABLE.  STEPS TO LAKE, PUBLIC TRANSPORT, GROCER, MAG MILE, LOOP, & NITELIFE.  RENTAL PKG MAY BE AVAIL SEPARATELY.   SPECIAL ASSESMT PAID BY SELLER. PRE-APPR. BUYERS ONLY PLEASE.	OWNER IS LICENSED BROKER IN STATE OF ILLINOIS. LISTING AGENT IS NOT OWNER!!		1 (Window/Wall Unit)	Gas, Forced Air, Hot Water/Steam				Oven/Range, Refrigerator		Door Person, Elevator, Exercise Room, Health Club, Sundeck, Pool-Outdoors	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal					Yes										Other	Wood Laminate	None	Wood Laminate				11X10	16X11	9X8						Deck	09/09/2009	09/28/2009	09/28/2009	11/09/2009	
AT	1455	N	SANDBURG	ST	1205	Chicago	Illinois	60610	8008	Cook	BRYANT HOUSE	299	299	243	Condo, High Rise (7+ Stories)		1962	07358240	CLSD		199000	173500	173500	180000	FHA	N/A	96%	87%	117	117	17042070861441	No			1798	None	2008	309	Yes		Yes			12		0	Not Reported				W (West)	3	1	1	0	1		1		1	Attached	None		Contemporary updated home with unobstructed Western views: SS appliances, granite, cherry cabinetry, track lighting, slate flooring and neutral colors. This stylish home is move-in ready. Sandburg Village amenities include tennis courts/2 swimming pools, fitness center in bldg, conveniently located to public transportation, grocery & lake. Bryant House allows two dogs (25# each). Garage pkg available. FHA approved.			2 (Window/Wall Unit)	Hot Water/Steam			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal													TV-Cable		Other	Other	None	Carpet				11X10	16X11	09X08					Combined w/ LivRm		10/15/2009	02/08/2010	02/08/2010	04/16/2010	
AT	1455	N	Sandburg	TER	1604	Chicago	Illinois	60610	8008	Cook	BRYANT HOUSE	299	299	243	Condo, High Rise (7+ Stories)		1962	07438461	CLSD		179900	171450	171450	174900	Conventional	N/A	98%	95%	354	56	17042070861417	No			2873.56	None	2008	489	Yes		No			16		798					E (East)	5	1	1	0	1		1	0	1	Attached	None	None	LARGE 1 BEDRM W/UPDATED KTCHN W/MAPLE CABS, CERAMIC TILE & BRKFST BAR. BONUS DEN W/FRNCH DRS & CUSTOM SHELVING. EAST VIEWS W/BIT OF LAKE. NEWER CARPET & A/C UNITS. AMPLE CLOSETS. ENJOY AMENITIES OF SANDBURG VILLAGE: TWO OUTDOOR POOLS W/SUNDECKS, 2 PARTY RMS, TENNIS CRTS & PARKS. EXCELLENT GOLD COAST/OLD TOWN LOCALE NEAR RSTARNTS, SHOPS, GROCERY, LAKE & PUB TRANSP. SHORT WAIT LIST FOR PARKING ONLY $130 PER MONTH.	EASY TO SHOW.  SHORT WAIT LIST FOR PARKING.		2 (Window/Wall Unit)	Hot Water/Steam, Radiators		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal					Yes							Carpet	TV-Cable, Ceiling Fan		Ceramic Tile	Carpet	None,Shared	Carpet				17X11	12X12	10X08		10X08	Den, Foyer		L-shaped	Storms/Screens	02/09/2010	04/05/2010	04/05/2010	05/06/2010	
AT	1455	N	Sandburg	ST	904	Chicago	Illinois	60610	8008	Cook		299	299	241	Condo		1962	07457566	CLSD		225000	185000	185000	199000	Other	N/A	93%	82%	296	144	17042070861411				2779.17	None	2008	473	No		No			9		800					E (East)	3	1	1	0	1		1		1	Attached	None	None	Spacious 1Bedroom with beautiful east view! Stainless Steel appliances, Wine Refridgerator,  Beautifully updated bathroom, crown molding, and individual storage included. 2 outdoor pools with  sundecks, tennis courts, and parks! Steps to groceries, public transportation, and  everything the Gold Coast has to offer! Nothing to do but move in!	Currently rented to family friend month-month so please provide 24 HR notice for appointments.		2 (Window/Wall Unit)	Baseboard		Hardwood Floors	Yes	Oven/Range, Dishwasher, Refrigerator, Refrigerator-Bar		Park/Playground, Pool-Indoors, Tennis Court/s	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger																	None					16X11	20X14	9X8						Storms/Screens	03/02/2010	07/23/2010	07/23/2010	08/27/2010	
AT	1455	N	Sandburg	TER	1804	Chicago	Illinois	60610	8008	Cook	BRYANT HOUSE	299	299	243	Condo, High Rise (7+ Stories)		1965	07543225	CLSD		175000	168000	168000	175000	Conventional	N/A	96%	96%	59	59	17042070861419	No			1653	Homeowner	2008	495	No		No			18		800					E (East), City, Lake/Water	4	1	1	0	1		1		1	Attached	None		East facing large 1br w/spectacular views of the lake and the city. Open floor plan with neutral decor. Spacious living room with separate dining area.Updated bath with marble tile. Great closet space. Building amenity:24hr drman, workout room, sundeck. Enjoy sandburg village amenity:2 pools,2 party rooms, tennis court. Fabulous Gold Coast location. Steps to lake, Old Town, restaurants, transportation, park, shops	Easy to show. Great deal!		2 (Window/Wall Unit)	Hot Water/Steam, Radiant			No	Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Security Door Locks, Service Elevator	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal					Yes							Carpet				Carpet	None	Carpet				17X11	20X14	10X08		09X08			L-shaped	Storms/Screens	06/02/2010	07/30/2010	07/30/2010	09/27/2010	
