TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	474	N	LAKE SHORE	DR	3801	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo, Studio		1991	07132228	CLSD		299900	179900	179900	199900	Cash	N/A	90%	60%	484	484	17102220071258	No			663.45	None	2008	305	No		No			38		0	Not Reported				W (West)	2	0	0	0	1		1		1	Attached	None		HARDWOOD FLOORS, GRANITE COUNTERTOPS, SPECTACULAR CITY AND RIVER VIEWS. MUST SEE!! STREETERVILLE LOCATION. FULL AMENITY BUILDING COMPLETE WITH FITNESS CENTER WITH INDOOR LAP POOL, SAUNA & STEAM ROOM. PARTY ROOM WITH PRIVATE SUNDECK AND BBQ GRILLS.	3% AGENT CO-OP.  Sales Center hours to M-F 10AM-6PM, SAT 10AM-5PM & SUN 12PM-5PM. PARKING FOR ADDITIONAL AMOUNT.		Central Air	Hot Water/Steam, Indv Controls			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Boat Dock, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other												Hardwood	TV-Cable		Hardwood	Hardwood	None						17X19	9X10					Combined w/ LivRm		02/10/2009	06/08/2010	06/08/2010	08/16/2010	
AT	474	N	LAKE SHORE	DR	3507	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo		1991	07132687	CLSD		329000	305000	305000	329000	Conventional	N/A	93%	93%	90	90	17102220071229	No			3210	Homeowner	2007	334	No		No			35		0	Not Reported				W (West)	4	1	1	0	1		1		1	Attached	None	None	Beautifully designed AND FURNISHED JR 1 bed w/unobstrctd views of downtown. Fnshs incl walnut hdwd flring, built-ins for media, & cstm closets; nat stone bath w/cstm vanity, Kohler, & glass shwr w/ rainhead; stunning walnut kit w/granite, SS GE Profile & Bosch app. 24-hr drman, fitness cntr, sun deck, drycleaners, etc. Fox & Obel, restaurants, movie thtr, and transportation surround. Rent prking available.	Fully frnished & professionally designed! Furniture incls: Room&Board couches, Baronet table set and bedrm set, designer barstools, Crate&Barrel office desk + chair, plasma TV w/mount, etc!!! Price reflects furniture but can be sold w/out!		Central Air	Gas		Hardwood Floors, Laundry Hook-Up in Unit		Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer		Bike Room/Bike Trails, Boat Dock, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal												Ceramic Tile	Fire Sprinklers		Ceramic Tile	Hardwood	None	Ceramic Tile				10X11	17X20	09X10		COMBO			Combined w/ LivRm		02/11/2009	05/11/2009	05/11/2009	06/12/2009	
AT	474	N	LAKE SHORE	DR	5508	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo, High Rise (7+ Stories)		1991	07134150	CLSD		910272	910272	910272	910272	Conventional		100%	100%	2	2	17102220071449				NEW		2006	955	No		No			57		0	Not Reported				S (South), W (West)	6	3	3	0	3		3		1	Attached	None		CORNER 3 BEDROOM WITH 3 FULL BATHS. SOUTHWEST EXPOSURE BRINGS IN TONS OF LIGHT AND A GORGEOUS VIEW. SEE THE RIVER, DRAWBRIDGES, HANCOCK, SEARS, TRUMP, AND LAKE FRONT. SUPER LOCATION BESIDE NAVY PIER, WALKING DISTANCE TO EVERYTHING YOU USE ON A DAILY BASIS. CHOOSE YOUR FINISHES!	VISIT SALES CENTER FOR PARKING INFO.		Central Air	Gas				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, Party Room, Sundeck, Pool-Indoors, Service Elevator	Heat, Water, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other							Carpet	Carpet				Hardwood			Hardwood	Hardwood	Y	Carpet	12X14	12X11		12X12	19X16	8X13		9X14			Combined w/ LivRm		12/29/2008	12/30/2008	12/30/2008	12/31/2008	
AT	474	N	LAKE SHORE	DR	2910	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo		UNK	07168084	CLSD		319900	270000	270000	295000	Conventional	N/A	92%	84%	124	124	17102190010000	No			4284		2007	471	No		No			29		741					S (South)	3	1	1	0	1		1		1	Attached	None		Fantastic location @ an unbeatable price. Rarely available south facing FULL one bedroom–not a studio! Spectacular south & east views of the fireworks & shimmering lights! Unit features granite kitchen open to living/dining rooms, washer/dryer & huge bathroom. Tons of closet space & rare enormous storage space. Bldg amenities: 24 hr doorstaff/fitness center/pool/party room/sundeck & on site mgmt. Prime parking avail.			Central Air	Gas, Forced Air				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Security Door Locks, Service Elevator, Steam Room, Whirlpool	Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal															Wood Laminate	Wood Laminate	None	Carpet				21X10	17X14	10X08			Utility Room-1st Floor				03/23/2009	07/24/2009	07/24/2009	09/10/2009	
AT	474	N	Lake Shore	DR	4304	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo, High Rise (7+ Stories)		UNK	07167452	CLSD		314900	335000	335000	314900	Conventional	N/A	106%	106%	40	40	17102220071315				4113.86		2007	485	No		No			43		741					N (North)	3	1	1	0	1		1		1		None	None	Move in time to watch the 4th of July fireworks from the private sundeck! This true 1 bd is a beautifully upgraded unit w/high flr panoramic views of lake & city. The open kit w/brkfst bar has cherry cabs,GE Profile S/S appl & granite cntrs. Unit also has upgraded hdwd flrs,surround sound wiring & California clsts. Luxury bldg w/24hr drmn,dry-cleaners,lrg fitness cntr,indr pl,sauna steam rm,party rm. Gar pkg for $40K			Central Air	Electric				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Boat Dock, Door Person, Elevator, Exercise Room, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner	Heat, Water, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Scavenger, Snow Removal															Hardwood	Hardwood	None	Carpet				11X15	14X18	07X10					Combined w/ LivRm		03/23/2009	05/01/2009	05/01/2009	06/25/2009	
AT	474	N	LAKE SHORE	DR	4908	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo, High Rise (7+ Stories)		1991	07196541	CLSD		749000	615000	615000	650000	Cash	N/A	95%	82%	82	82	17102220071383				9407.50		2007	1004	Yes		No			49		0	Not Reported				S (South), W (West)	6	3	3	0	3		3		1	Attached	None		Corner 3 bedroom with 2.5 baths. Southwest exposure brings in tons of light and gorgeous views of the lake, river, Hancock, Sears Tower, Trump and harbor. Super location near Navy Pier, walking distance to everything. Brazilian cherry flooring and stainless steel appliances. Unit just painted & staged. A must show. Parking available for $35k-Bldg has pool, H/C-party room. Free parking up front.			Central Air	Gas				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, Party Room, Sundeck, Pool-Indoors, Service Elevator	Heat, Water, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other							Carpet	Carpet				Hardwood			Hardwood	Hardwood	Y	Carpet	12X14	12X11		12X12	19X16	8X13		9X14			Combined w/ LivRm		04/23/2009	07/13/2009	07/13/2009	08/05/2009	
AT	474	N	Lake Shore	DR	5201	Chicago	Illinois	60611	8008	Cook		299	299	503	Condo, Studio		1991	07196727	CLSD		158900	168901	168901	158900	Cash	F	106%	106%	9	9	17102220071589				3857		2007	401	No		No			52		642					City, Lake/Water	2	0	0	0	1		1		1		None		Foreclosure w/parking space. Great view of City and River and unit in good condition. Check the comps then buy this. No Survey, Buyer responsible for all inspections. Sold As Is!	Great View Parking include River and Entire city in sight. Taxes and assessment figures include parking space expenses.		Central Air	Gas, Forced Air						Elevator, Exercise Room, Pool-Indoors	Heat, Air Conditioning, Water													TV-Cable				None						19X17	10X9							04/23/2009	05/01/2009	05/01/2009	05/19/2009	
AT	474	N	LAKE SHORE	DR	2306	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo, Studio		1991	07211634	CLSD		239900	206000	206000	224900	Cash	N/A	92%	86%	98	98	17102220071084	No			3080.95	None	2007	358	No		No			23	SHORELINE	0	Not Reported				E (East)	3	0	0	0	1		1	0	1	Attached	None	None	Enjoy your new home or in-town residence overlooking Navy Pier, the Ferris Wheel, and the fireworks from this desireable convertible. Beautiful granite counters in the kitchen and bath, w/marble flooring in the bath, and in-unit washer/drier. Bldg features an in-door pool, huge outdoor deck for grilling and sunning, and excerise, party, and bike rooms, w/gar prk available for rent. 13 mth Home Owner's War at closing.			Central Air	Hot Water/Steam, Indv Controls		Laundry Hook-Up in Unit		Oven/Range, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Draper & Kramer		(312) 464-3400		Yes							Carpet	TV-Cable			Carpet	None						17X19	9X10		8X10	Other		Combined w/ LivRm		05/09/2009	08/14/2009	08/14/2009	09/25/2009	
AT	474	N	Lake Shore	DR	1910	Chicago	Illinois	60611	8008	Cook		299	299	502	Condo		1991	07219473	CLSD		319000	265000	265000	319000	Conventional	N/A	83%	83%	190	190	17102220071040				3048.03	None	2007	476	No		No			19		741					S (South)	3	1	1	0	1		1		1	Attached	None		Drop dead Southeast views of Marina, Lake Michigan and river. One bedroom with open kitchen and upgraded cabinetry, beautiful ceramic tiling in foyer and bath, hardwood, building features indoor lap pool, sauna, steam, huge exercise room, sundeck, 24hr doorstaff.			Central Air	Electric				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Security System, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal													TV-Cable, Fire Sprinklers		Ceramic Tile	Hardwood	None	Carpet				11X15	14X18	7X10			Walk In Closet				05/18/2009	11/23/2009	11/23/2009	01/13/2010	
AT	474	N	LAKE SHORE	DR	3104	Chicago	Illinois	60611	8008	Cook		299	299	505	Condo, High Rise (7+ Stories)		1991	07229988	CLSD		324900	292000	292000	314000	Cash	N/A	93%	90%	65	65	17102220071178	No			3532	None	2007	382	No		No			25		741					N (North)	3	1	1	0	1		1	0			None	None	COMPLETELY UPGRADED - KITCHENS - BATHS - FLOORS.  ONE OF A KIND DESIGNER UNIT. BUILDING INCLUDES DOORMAN, INTERNET, CABLE TV, FITNESS CENTER W/ LAP POOL, SAUNA, STEAM ROOM, PARTY ROOM, PRIVATE SUNDECK AND BBQ GRILLS. PARKING AVAILABLE FOR $35k			Central Air	Hot Water/Steam, Indv Controls		Hardwood Floors		Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Boat Dock, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other													TV-Cable		Hardwood	Hardwood	None,Full	Carpet				11X15	14X18	7X10					L-shaped		05/29/2009	08/01/2009	08/01/2009	08/14/2009	
