TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	545	N	Dearborn	ST	2403	Chicago	Illinois	60654	8008	Cook	GRAND PLAZA	299	299	283	Condo	50	2001	08863692	CLSD		275000	275000	275000	275000	Conventional	N/A	100%	100%	6	6	17092410361165				4027.46		2013	594	No		No	No		24		818	Estimated					4	1	1	0	1	0	1		1	Attached	None	None	ATTENTION INVESTORS!!! Beautiful Grand Plaza 1 bed. Stunning views from large balcony. In unit W/D. Open kitchen w/ granite island/breakfast bar. Huge bedroom w/ walk in closet. Hotel-like amenities: Indoor/outdoor pool, Basketball court, club room w/pool tables, health club, running track, biz ctr, party room. Onsite dry cleaners, Jewel Osco in bldg. Rental Pkg for $258. Close to Red line & 90/94. Pet Friendly!	PERFECT FOR INVESTORS. TENANT IN PLACE. 4 ADDITIONAL 1 BEDROOM UNITS ALSO AVAVAIABLE.		Central Air	Gas, Forced Air			No			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Sidewalks, Street Lights	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Jeff Weiss	(312) 222-9466	40	Yes							Carpet			Ceramic Tile	Carpet	Full	Carpet				15X11	18X13	10X8		COMBO	No additional rooms		Combined w/ LivRm		03/17/2015	03/22/2015	03/22/2015	05/28/2015	
AT	545	N	Dearborn	ST	W2706	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	50	2003	08866477	CLSD		276000	242000	242000	253900	Cash	N/A	95%	88%	131	131	17092410361201				3563	None	2013	531	No		No	No		27		765	Other				E (East), City	3	1	1	0	1	0	1	0	0	Attached	None	None	LUXURY LIVING IN THE SKY! This is a large Convertible, 1bath condo with AMAZING amenities. The building features: Health club w/outdoor running track, sundeck w grills, indoor & outdoor pool, party room, business ctr, game room, library, steam & sauna rm. Building also has a Jewel, Bed, Bath and Beyond, Chipotle and more. CTA red line is just steps. Walk to everything! Prime location. Parking is available.	Please email or text LA for a showing 619-808-3490. Tenant occupied so must give 48 hr notice.		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator			Heat, Air Conditioning, Water, Gas, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Scavenger, Internet Access	Sudler	Jeff Weiss	(312) 222-9466										Fire Sprinklers		Ceramic Tile	Carpet	None					12X9	19X13	8X8			No additional rooms				03/19/2015	07/27/2015	07/27/2015	08/17/2015	
AT	545	N	Dearborn	ST	2910	Chicago	Illinois	60654	8008	Cook	GRAND PLAZA	299	299	283	Condo	37	2001	08870801	CLSD		355000	325000	325000	340000	Conventional	N/A	96%	92%	35	35	17092410361227				4855	None	2013	699	No		No	No		29		900	Estimated				S (South), W (West)	4	1	1	0	1	0	1		1	Attached	None	None	ATTENTION INVESTORS! Beautiful, large SW corner unit at Grand Plaza. Stunning views from large balcony. In unit W/D. Open kitchen w/ granite island/breakfast bar. Huge bedroom w/walk in closet. Hotel-like amenities: Indoor/outdoor pool, Basketball court, club room w/pool tables, health club, running track, biz ctr, party room. Onsite dry cleaners, Jewel Osco in bldg. Rental Pkg. Near Red line & 90/94. Pet Friendly!	MTM rental. Can start showing on April 2nd. Photos are of unit #2403.		Central Air	Gas, Forced Air			No			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Sidewalks, Street Lights	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Jeff Weiss	(312) 222-9466	40	Yes							Carpet			Ceramic Tile	Carpet	Full	Carpet				15X11	18X14	10X8		COMBO	No additional rooms		Combined w/ LivRm		03/24/2015	04/27/2015	04/27/2015	06/05/2015	
AT	545	N	Dearborn	ST	2109	Chicago	Illinois	60654	8008	Cook	GRAND PLAZA	299	299	283	Condo	32	2001	08871971	CLSD		325000	310000	310000	325000	Conventional	N/A	95%	95%	2	2	17092410361138				4027	None	2013	576	No		No	No		29		818	Builder				S (South)	4	1	1	0	1	0	1		1	Attached	None	None	ATTENTION INVESTORS! Lovely south-facing unit at Grand Plaza. Stunning views from large balcony. In unit W/D. Open kitchen w/ granite island/breakfast bar. Huge bedroom w/walk in closet. Hotel-like amenities: Indoor/outdoor pool, Basketball court, club room w/pool tables, health club, running track, biz ctr, party room. Onsite dry cleaners, Jewel Osco in bldg. Rental Pkg. Near Red line & 90/94. Pet Friendly	MTM rental, very difficult to show actual unit, however we can show #2403 and #1208 as examples of finishes. Photos are of unit #2403		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Sidewalks, Street Lights	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Jeff Weiss	(312) 222-9466	40	Yes							Carpet			Ceramic Tile	Carpet	Full	Carpet				16X11	18X14	10X8		COMBO	No additional rooms		Combined w/ LivRm		03/25/2015	03/26/2015	03/26/2015	04/30/2015	
AT	545	N	Dearborn	ST	2409	Chicago	Illinois	60654	8008	Cook	GRAND PLAZA	299	299	284	Condo	37	2001	08871867	CLSD		330000	290000	290000	299000	Conventional	N/A	97%	88%	48	48	17092410361171				4207	None	2013	609	No		No	No		24		818	Other				S (South)	4	1	1	0	1	0	1	0	1	Attached	None	None	Lovely south-facing unit at Grand Plaza. Stunning views from large balcony. In unit W/D. Open kitchen w/ granite island/breakfast bar. Huge bedroom w/walk in closet. Hotel-like amenities: Indoor/outdoor pool, Basketball court, club room w/pool tables, health club, running track, biz ctr, party room. Onsite dry cleaners, Jewel Osco in bldg. Rental Pkg in building. Near Red line & 90/94. Pet Friendly. No rental cap.	Photos are of unit #2403. There is not a rental cap, please note the building is 40% owner occupied (60% rental).		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Sidewalks, Street Lights	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Jeff Weiss	(312) 222-9466	40	Yes							Carpet			Ceramic Tile	Carpet	Full	Carpet				16X11	18X14	10X8		COMBO	No additional rooms		Combined w/ LivRm		03/25/2015	05/11/2015	05/11/2015	06/29/2015	
AT	545	N	Dearborn	ST	W1001	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	37	2002	08875156	CLSD		389000	374000	374000	379000	Conventional	N/A	99%	96%	61	61	17092410361009				4751		2013	688	No		No	No		10		1182	Other				N (North), W (West)	4	2	2	0	1	0	1	0	0	Attached	None	None	In the heart of the City! Downtown location,2br 1ba with great amenities. Building feats:Health club w/outdoor run track,sundeck, indoor & outdoor pool,party room,business cntr,steam & sauna rm. Walk to everything. Monthly parking avail for rent.	This unit is rented by a corp suite company. I need 48 hrs notice to show. Please email / text to set up a showing.		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator			Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Pool, Scavenger, Snow Removal, Internet Access	Sudler	Jeff Weiss	(312) 222-9466	40	Yes		Carpet						Fire Sprinklers		Hardwood	Hardwood	None	Carpet	14X10			11X12	20X12	11X08			No additional rooms				03/29/2015	05/28/2015	05/28/2015	07/17/2015	
AT	545	N	DEARBORN	ST	2603	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	37	2003	08876914	CLSD		305000	295000	295000	305000	Cash	N/A	97%	97%	35	35	17092410361187				4157		2013	609	No		No	No		26		818	Plans				N (North), E (East)	3	1	1	0	1	0	1	0	0	Attached	None	None	BEAUTIFUL 1 BEDROOM BOASTING HARDWOOD FLOORS, WD IN UNIT, WALK IN CLOSET, LARGE BALCONY AND FLOOR TO CEILING WINDOWS. HOTEL LIKE AMENITIES FEATURING 50,000 SQ FT CLUB FLOOR W/OUTDOOR RUNNING TRACK, SPACIOUS SUNDECK W/OUTDOOR POOL, BUSINESS CENTER, CLUB 9 MEDIA ROOM, WINTER ATRIUM GARDEN AND STEAM ROOM /SAUNA.  RIGHT OFF MAG MILE! MUST SEE!!!	48 hour notice is required and there can not be showings during the week after 6:30 p.m. Parking is available for rent in the building.		Central Air	Gas, Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Internet Access	Sudler	Jeff Weiss	(312) 222-9466	40	Yes							Carpet	Fire Sprinklers		Ceramic Tile	Carpet	None	Carpet				11X15	14X18	9X9			No additional rooms			Balcony	03/31/2015	05/04/2015	05/04/2015	05/27/2015	
AT	545	N	Dearborn	ST	1503	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	50	2002	08877040	CLSD		290000	285000	285000	290000	Conventional	N/A	98%	98%	10	10	17092410361066				3508		2013	524	No		No	No		15		818	Landlord/Tenant/Seller				N (North)	4	1	1	0	1	0	1		0	Attached	None	None	Prime River North location. This large 1 bedroom features floor to ceiling windows, large balcony, WD in unit, granite island, and walk in closet. Enjoy first class amenities - fitness center, outdoor pool, sundeck, jogging track, business center, steam and sauna rm, Jewel Osco grocery store and more. Parking is available for rent in the attached public parking garage.	Must have 28 hour notice. Please email / text to set up a showing. Pics are of unit 2603.		Central Air	Gas, Forced Air			No			Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Restaurant, Sauna, Steam Room, Valet/Cleaner, Whirlpool, Business Center	Heat, Water, Gas, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Internet Access	Sudler	Jeff Weiss	(312) 222-9466	40	Yes											Carpet	Full					11X15	13X18	11X8		COMBO	No additional rooms				03/31/2015	04/09/2015	04/09/2015	06/08/2015	
AT	545	N	Dearborn	ST	2207	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	50	2003	08882548	CLSD		475000	440000	440000	459000	Conventional	N/A	96%	93%	57	57	17092410361147				5287	Homeowner	2013	823	No		No	No		22	CORNER UNIT	1206	Estimated				S (South), E (East), City	5	2	2	0	2	0	2		1	Attached	None	None	Incredible, sun-filled, split 2BR with south facing skyline views! Open floor plan & W/D. Amazing south facing balcony overlooking pool. Resort like amenities are on 9th floor: pool, jacuzzi, sauna, health club, basketball court, sun deck, running track, billiard/movie room, business center. In the heart of River North! All parking is rental @ $258/month. Pets okay. Max dog weight is 25 lbs.	2 count pet maximum, max dog weight is 25 lbs; bldg has no rental restrictions, currently 60% rental; current reserves=$1.3M; parking garage (312-464-0904) is run by Laz Pkg; resident parking discount is $258/month, multiple spaces are okay		Central Air	Gas, Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Curbs/Gutters, Sidewalks, Street Lights	Heat, Air Conditioning, Water, Common Insurance, Security, Security System, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi	Sudler	Jeff Weiss	(312) 222-9466		Yes		Carpet						Fire Sprinklers, CO Detectors		Ceramic Tile	Carpet	Full	Carpet	13X11			14X12	13X9	11X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony, End Unit	04/06/2015	06/01/2015	06/01/2015	07/09/2015	
AT	545	N	Dearborn	ST	W2302	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	37	2003	08877174	CLSD		295000	286000	286000	295000	Cash	N/A	97%	97%	119	119	17092410361153				4005		2013	590	No		No	No		23		827	Other				N (North), City	3	1	1	0	1	0	1		0	Attached	None	None	Rarely available large 1 bedroom. This home features custom paint, large granite island, WD in unit, balcony with city skyline. First class, 50,000 Sq. Ft. amenity level incl, pool, fitness center, Jacuzzi, bball court, outdoor running track, library, club room with pool tables, Jewel Osco is in the building as well as Bed, Bath and Beyond and Chipotle and more. This is a must see!	Parking is available for rent in the attached public parking garage for $258 per month.		Central Air	Gas			No			Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Whirlpool	Heat, Air Conditioning, Water, Gas, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Scavenger, Internet Access	Sudler	Jeff Weiss	(312) 222-9466	40	Yes											Carpet	None	Carpet				11X15	14X18	7X9			No additional rooms				03/31/2015	07/27/2015	07/27/2015	08/17/2015	
AT	545	N	Dearborn	ST	1707	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	50	2003	08890491	CLSD		450000	439000	439000	450000	Conventional	N/A	98%	98%	20	20	17092410361092				5530.98	None	2013	793	No		No	No		22	CORNER UNIT	1206	Estimated				S (South), E (East), City	5	2	2	0	2	0	2		1	Attached	None	None	SPACIOUS SOUTHWEST CORNER SPLIT 2BR/2BTH IN RIVER NORTH/STREETERVILLE. W/D IN UNIT. HDWF, GENEROUS CLOSET SPACE, LARGE BALCONY W/ ENTRY FROM LIVING AREA AND MBR. HIGH END AMMENITIES INCLUDE SAUNA, POOL, PUTTING GREEN, RUNNING TRACK, BASKET BALL COURT, BIZ CENTER, ETC. CLOSE TO WHOLE FOODS, TRADER JOE'S, RESTAURANTS, SHOPS, MICHIGAN AVE AND MORE. PET FRIENDLY, 25LB WT LMT. RENTAL PARKING ON SITE.	OVER 51% RENTAL IN BLDG/ NO RENTAL RESTRICTIONS; OVER $1M IN RESERVES;		Central Air	Gas, Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Curbs/Gutters, Sidewalks, Street Lights	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SUDLER PROPERTY MANAGEMENT	JEFF WEISS	(312) 222-9466		Yes		Carpet					Wood Laminate	Fire Sprinklers, CO Detectors		Ceramic Tile	Wood Laminate	Full	Carpet	13X11			14X12	13X9	11X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony, End Unit	04/14/2015	05/03/2015	05/03/2015	07/01/2015	
AT	545	N	Dearborn	ST	3002	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	37	2003	08887980	CLSD		319000	285000	285000	309000	Conventional	N/A	92%	89%	99	99	17092410361230				4350	None	2013	585	No		No	No		30	1BR	826	Estimated				W (West), City	4	1	1	0	1	0	1		1	Attached	None	None	LARGE ONE BEDROOM WITH AWESOME HIGH-FLOOR NORTHERN SKYLINE VIEW.  SPACIOUS LIVING AREA & BEDROOM, BIG PRIVATE BALCONY. GRANITE KITCHEN ISLAND AND UPGRADED HARDWOOD ENTRY.   WITH FAMOUS GRAND PLAZA AMENITIES.	PARKING IN ATTACHED GARAGE ALL RENTAL VIA IMPARK.  CAN ALSO SHOW #3009, NEARLY IDENTICAL UNIT BUT WITH SOUTH VIEW.		Central Air	Gas		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Jeff	(312) 222-9466		Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				11X16	14X18	11X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony	04/10/2015	07/17/2015	07/17/2015	07/28/2015	
AT	545	N	Dearborn	ST	3009	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	37	2003	08887964	CLSD		329000	292000	292000	319000	Cash	N/A	92%	89%	90	90	17092410361237				4552	None	2013	604	No		No	No		30	1BR	818	Estimated				S (South), City	4	1	1	0	1	0	1		1	Attached	None	None	PRIME HIGH FLOOR SOUTH-VIEW. @ FAMOUS GRAND PLAZA. GREAT SPACE, OVER 800 SF + LARGE PRIVATE BALCONY.  IN-UNIT W/D, GRANITE ISLAND, & RENOWNED BLDG AMENITIES: 24 HR DRMN, OUTDR POOL & SUNDECK, FITNESS CENTER, BB COURT, JACUZZI, TRACK, PUTTING GREENS, MEDIA CENTER & BUS CENTER W/JEWEL OSCO ATTACHED.  COME SEE FOR YOURSELF!	PARKING IN ATTACHED GARAGE AVAILALBE FOR LEASE THROUGH IMPARK.  CAN ALSO SHOW VIRTUALLY IDENTICAL UNIT #3002 EASILY, NORTH VIEW VS. SOUTH VIEW		Central Air	Gas		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Jeff	(312) 222-9466		Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				11X16	14X18	11X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony	04/10/2015	07/08/2015	07/08/2015	07/29/2015	
AT	545	N	Dearborn	ST	1701	Chicago	Illinois	60654	8008	Cook		299	299	283	High Rise (7+ Stories)	36	2003	08893166	CLSD		449000	435000	435000	449000	Conventional	N/A	97%	97%	8	8	17092410361086				5641		2013	807	No		No	No		17		1310	Assessor					5	2	2	0	2	0	2		0	Detached	None	None	Amazing location - walkable to everything.  Updated 2 bed/2 bath in Grand Plaza. New hardwood floors. Open kitchen with granite counter bar & new appliances. Elfa closet systems in both bedrooms. Unobstructed views and huge balcony. Hotel-like amenities include: fitness center, basketball ct, running track, indoor & outdoor pools & much more. Garage parking available for rent thru mgmt. Red line just downstairs.			Central Air	Gas		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Internet Access	Grand Plaza	Sudler	(312) 222-9466		Yes		Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	14X10			13X12	22X13	15X9		COMBO	Balcony		Combined w/ LivRm		04/16/2015	04/23/2015	04/23/2015	06/03/2015	
AT	545	N	Dearborn	ST	W1803	Chicago	Illinois	60654	8008	Cook	GRAND PLAZA	299	299	283	Condo, High Rise (7+ Stories)	37	2006	08900924	CLSD		319000	275000	275000	285000	Conventional	N/A	96%	86%	55	55	17092410361099				3683	None	2013	547	No		No	No		18		818	Builder				N (North)	4	1	1	0	1	0	1		1	Attached	None	None	GRAND PLAZA 1 BEDROOM W/ AMENITIES LIKE A 5-STAR HOTEL! STUNNING VIEWS FROM LARGE BALCONY & FLOOR TO CEILING WINDOWS HARDWOOD FLOORS IN LIV. RM, GRANITE&SS IN OPEN KITCHEN W/ BKFST BAR. HUGE BEDRM W. WALKIN CLOSET, WD IN UNIT.5000SF CLUB LVL W/OUTDOOR TRACK, POOL, SUNDECK, BBQ AREA,BIZ CENTER,MEDIA/GAME/BILLIARD RM,INTERNET CAFE,EXERCISE RM, BBALL COURT,STEAM/SAUNA/DRY CLEANER&JEWEL OSCO,HTD PKG $258.	Select preferred showing time and await confirmation. Call LA cell 773-551-7793 is any questions		Central Air	Gas, Forced Air		Hardwood Floors, 1st Floor Laundry, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances		Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Whirlpool, Business Center, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	The Residences at Grand Plaza	Jeff Weiss	(312) 222-9466												Hardwood	Hardwood	None	Carpet				11X16	18X14	09X09		COMBO	Balcony		Combined w/ LivRm	Balcony, Deck, Pool In-Ground, Grill-Outdoors	04/24/2015	06/17/2015	06/17/2015	07/18/2015	
AT	545	N	Dearborn	ST	1710	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	37	2003	08924356	CLSD		316900	311900	311900	316900	Conventional	N/A	98%	98%	6	6	17092410361095				4152	None	2013	609	No		No	No		17		980	Landlord/Tenant/Seller				S (South), W (West)	4	1	1	0	1	0	1		0	Attached	None	None	980 Chicago City Square Feet of SPACE!!! One bedroom with an unobstructed view. ATTENTION INVESTORS! Southern total exposure unit at Grand Plaza. Stunning city views from large balcony. In unit W/D.  Hotel-like amenities: Indoor/outdoor pool, Basketball court, club room w/pool table, health club, running track, biz ctr, party room. On-site dry cleaners, Jewel Osco, pet friendly,close to red line. Rental parking close	The parking garage is PUBLIC parking garage managed by LAZ parking.		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Party Room, Pool-Outdoors, Receiving Room	Heat, Air Conditioning, Water, Gas, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	The Residences at Grand Plaza	Jeff	(312) 222-9466										TV-Cable				Full					16X13	22X14	10X9		COMBO	No additional rooms		Combined w/ LivRm		05/15/2015	05/20/2015	05/20/2015	06/30/2015	
AT	545	N	Dearborn	ST	1203	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	37	2003	08918046	CLSD		285000	265000	265000	279000	Cash	N/A	95%	93%	22	22	17092410361033				3338	None	2013	501	No		No	No		12	1BR/1BA	840	Estimated				N (North), City	4	1	1	0	1	0	1		1	Attached	None	None	Large 1 bedroom in incredible Grand Plaza features: Hrdwd flrs, granite and s/s appliances, w/d in unit!, huge wlk in closet, spacious balcony. The building features all updated 1/8 mile outdoor track, 2 fitness centers, basketball court, putting greens, business center, hot tub, sundeck & pool w/amazing city views!  Rental parking available in building.  Cable and internet included in assessments.	RELO   OPEN HOUSE 12PM - 4PM   SUN 5/17/15		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other, Internet Access	Sudler	Sudler	(312) 751-0900										TV-Cable, Fire Sprinklers		Hardwood	Hardwood	None	Hardwood				15X11	18X13	10X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony	05/11/2015	06/01/2015	06/01/2015	06/23/2015	
