TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	1360	N	Sandburg	TER	505	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)		1964	07137978	CLSD		215000	185000	185000	190000	Conventional	N/A	97%	86%	135	135	17042160641111	No			2260.78		2007	428	Yes		No			5		750					S (South), City	4	1	1	0	1		1	0	1		None	None	LARGE SIZE one Bedroom unit. South View, Overlooking Courtyard,  Newer ( Carpet , Kitchen Cabinets , Dishwasher and Electric Range) , Great Location , Doorman. Pool & Tennis Courts and Parking are available.			2 (Window/Wall Unit)	Hot Water/Steam		Elevator, Storage				Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal															Vinyl	Carpet	None	Carpet				18X12	18X17	9X8		COMBO					02/16/2009	06/30/2009	06/30/2009	09/28/2009	
AT	1360	N	SANDBURG	TER	2212	Chicago	Illinois	60610	8008	Cook	Sandburg Village	299	299	324	Condo		UNK	07156627	CLSD		299900	280000	280000	299900	Conventional	N/A	93%	93%	9	9	17042160641316				2556.73		2007	691	Yes		No			22		1200					N (North), W (West)	5	2	2	0	2		2		1		None		This lovely unit has been improved nicely.  Two beds, two baths, large balcony and beautiful north views of lake, park.  You can also see breathtaking sunsets from this higher floor unit.    *No weight limit on pets.			3+ (Window/Wall Unit)	Gas, Hot Water/Steam				Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Sundeck, Pool-Outdoors, Receiving Room, Tennis Court/s	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal																	None		14X13			12X17	20X14	8X9		9X10					03/10/2009	03/18/2009	03/18/2009	04/30/2009	
AT	1360	N	SANDBURG	TER	912	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)		1965	07158768	CLSD		320000	265000	265000	283000	Cash	N/A	94%	83%	392	392	17042160641304				2698.50	Homeowner, Senior	2008	662	No		No			9		0	Not Reported				N (North), E (East), W (West)	5	2	2	0	2		2				Full		Gorgeous New Hdwd Firs throughout, Corner, Split Fl. Plan. Updated Kitchen, Lg.Rms, Sep Din Area, Over 20ft.closet space, Big Balcony, Breathtaking Sunset & Views-NW Exposure. Freshly Painted. Doorman, Tennis Courts,2 Olympic Pools(fee), Sundeck, Any Size Dog. Assessments include all except Elec. & Phone. Heated Pkg-$130.Great Location: Transportation, Beach, Park, Restau. Gro.Shopping, FHA/VA app.		1	3+ (Window/Wall Unit)	Hot Water/Steam, Radiators, Zoned		Elevator, Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Park/Playground, Pool-Outdoors, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal							Parquet					Parquet	TV-Cable, Intercom			Parquet	Full	Parquet	14X12			16X12	20X14	09X08		10X09			Combined w/ LivRm	Balcony, Storms/Screens, End Unit, Door Monitored By TV	03/12/2009	04/07/2010	04/07/2010	05/12/2010	
AT	1360	N	SANDBURG	TER	1408	Chicago	Illinois	60610	8008	Cook	Sandburg Village	299	299	324	Condo		1965	07163141	CLSD		209900	202000	202000	209900	Conventional	N/A	96%	96%	96	23	17042160641200				2279.61		2007	428	No		No			14		0	Not Reported					4	1	1	0	1		1		1		None		TASTEFULLY UPGRADED TRUE 1BR WITH PANORAMIC NORTH VIEWS OF THE CITY & LAKE. SPACIOUS LIVING/DINING AREA W/ HDWD FLOORS, PERFECT FOR ENTERTAINING. LARGE KITCHEN W/ UPGRADED CABINETS, BREAKFAST BAR AND HDWD FLRS TOO. NICELY APPOINTED BATH. HUGE BEDROOM WITH PLENTY OF CLOSET/STORAGE SPACE. SANDBURG OFFERS POOL, TENNIS COURT & FITNESS CENTER. PARKING AVAILABLE. GREAT GOLD COAST LOCATION, NEAR SHOPS, RESTAURANTS & THE L!	EXTREMELY WELL PRICED!		2 (Window/Wall Unit)	Hot Water/Steam, Radiators							Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal												Hardwood			Hardwood	Hardwood	None	Carpet				16X12	18X17	11X9		COMBO					03/17/2009	04/08/2009	04/08/2009	05/29/2009	
AT	1360	N	SANDBURG	TER	2211	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo		1964	07276392	CLSD		299500	295000	295000	299500	Conventional	N/A	98%	98%	14	14	17042160641289				4248	None	2008	714	No		No			22		1100					S (South), W (West), City, Park	5	2	2	0	2		2		2	Attached	None		LUXURIOUS 2BR/2BA; COMPLETELY RENOVATED BATHS & OPEN KITCHEN; PVT BALC W/MAGNIFICENT PANORAMIC, UNOBSTRUCTED CITY VIEWS; AGGRESSIVELY PRICED; NEW HDWD FLRS, LIGHT FIXTURES, WNDW TREATMENTS & APPLIANCES.  TWO INDOOR GRG PKG SPOTS, BIKE ROOM, TWO OUTDOOR POOLS & TENNIS COURTS.  WALKING DISTANCE TO EVERYTHING; LAUNDRY, RECEIVING ROOMS & ROOFTOP DECK.	SELLER 4 SHO/ALL QUESTIONS.  FAX ALL OFFERS TO LO.		3+ (Window/Wall Unit)	Gas, Hot Water/Steam		Hardwood Floors, Storage		Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, Security, Security System, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal							Carpet					Hardwood	TV-Cable, Security System		Ceramic Tile	Hardwood	Full	Carpet	14X13			11X16	20X14	7X12		8X9	Balcony, Storage		Combined w/ LivRm	Balcony, Storms/Screens, Grill-Outdoors	07/20/2009	08/02/2009	08/02/2009	09/21/2009	
AT	1360	N	SANDBURG	TER	2203	Chicago	Illinois	60610	8008	Cook		299	299	320	Condo		1960	07180892	CLSD		249900	229000	229000	244900	Conventional	N/A	94%	92%	131	131	17042160641073				2691.77	None	2007	463	Yes		No			22		0	Not Reported				S (South)	4	1	1	0	1		1		1	Attached	None	None	ENJOY BEAUTIFUL CITY VIEWS FROM THIS LARGE ONE-BEDROOM CONDO. RECENT REHAB FEATURES LARGE OPEN KITCHEN W/BREAKFAST BAR, GRANITE COUNTERS, MAPLE CABINETS, WINE REFRIGERATOR. WOOD FLOORS AND CROWN MOULDINGS IN EVERY ROOM. THE BATH IS UPDATED AND DECOR IS NEUTRAL. RENTAL PARKING RANGES FROM $100  TO $130 A MONTH. UNIT IS IN WALKING DISTANCE TO SHOPPING, RESTAURANTS, RED LINE AND BEACH.	DON'T MISS THIS ADORABLE CONDO IN MOVE-IN CONDITION.		2 (Window/Wall Unit)	Hot Water/Steam				Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Sundeck, Pool-Outdoors, Security Door Locks, Service Elevator, Tennis Court/s	Heat, Water, Electric, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal																	None					16X11	18X17	10X07		COMBO			Combined w/ LivRm		04/06/2009	08/14/2009	08/14/2009	09/16/2009	
AT	1360	N	SANDBURG	TER	1005C	Chicago	Illinois	60610	8008	Cook	Sandburg Village	299	299	324	Condo		UNK	07200228	CLSD		209900	172500	172500	199900	Conventional	N/A	86%	82%	84	84	17042160641116				2603.17		2007	441	Yes		No			10		750					S (South), W (West)	3	1	1	0	1		1		1	Attached	None		Large corner one bedroom with a wonderful south and west exposure.  Some improvements.  Nice "all white" kitchen and bath.  Priced to sell!  No pet weight limit at present.  *Short wait list to park in building.			2 (Window/Wall Unit)	Gas, Hot Water/Steam				Oven/Range, Refrigerator		Coin Laundry, Elevator, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator	Heat, Common Insurance, TV/Cable, Exterior Maintenance, Scavenger																	None					11X13	18X17	10X7							04/28/2009	07/20/2009	07/20/2009	08/12/2009	
AT	1360	N	sandburg	TER	1201	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo		1965	07232472	CLSD		299000	220000	220000	249900	Cash	N/A	88%	74%	340	340	17042160641010				4087		2008	685	No		No			12		1100					S (South), E (East), City, Lake/Water	5	2	2	0	2		2		1		None		BETTER THAN SHORT SALE PRICE FOR THIS RARELY AVAILABLE 2 BRM/2 BATH SPLIT FLOOR PLAN W/BALCONY. BEAUTIFUL SOUTH EAST (and WEST) EXPOSURE (LAKE&CITY). UNIT HAS HWD FLOORS, UPDATED ENCLOSED KITCHEN AND UPDATED BATHS. FULL AMENITY BLDG W/ TENNIS CLUB AND OUTDOOR POOL.  INDOOR HEATED PKING $130.  NO WEIGHT LIMIT FOR PETS.  BEST LOCATION IN THE CITY. YOU WILL FEEL SORRY IF YOU MISS THIS OPPORTUNITY.			3+ (Window/Wall Unit)	Hot Water/Steam			No	Oven/Range, Dishwasher, Refrigerator		Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Park/Playground, Sundeck, Pool-Outdoors, Tennis Court/s	Heat, Water, Gas, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal				75	Yes		Parquet					Parquet			Parquet	Parquet	None	Parquet	14X13			16X12	19X14	12X8		10X8			Combined w/ LivRm		06/02/2009	05/07/2010	05/07/2010	07/01/2010	
AT	1360	N	SANDBURG	TER	408C	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)		1963	07331142	CLSD		199900	186000	186000	199900	Conventional	N/A	93%	93%	208	13	17042160641191	No			2410	None	2007	409	Yes		No			4		850					N (North)	4	1	1	0	1		1		1		None		FHA APPROVED BUILDING - BUY W/ONLY 3.5% DOWNPAYMENT.  INCREDIBLE PRICE ON INCREDIBLE UNIT. OVER $80K IN UPGRADES TO MAKE THIS "MORE THAN FULLY REHABBED" UNIT LOOK FANTASTIC. WALLS AND ELECTRIC MOVED TO OPEN KITCHEN W/GRANITE COUNTERS & BREAKFAST BAR, MARBLE FLOOR & XTRA CABINET SPACE. SPECIAL CORNER WINDOW PROVIDES A LUSH GREEN VIEW. NEW A/C UNITS.  DON'T BUY IN THIS BUILDING UNTIL YOU'VE SEEN THIS UNIT.	SHOW WITH CONFIDENCE YOUR CLIENTS WILL LOVE THIS UNIT'S CUSTOM FLOOR PLAN. $1.76 MILLION IN RESERVES. BUILDING IS FHA APPROVED, ONLY 3.5% DOWN REQUIRED + FIRST TIME BUYERS CAN QUALIFY FOR $8,000 FIRST TIME HOME BUYER TAX CREDIT.		2 (Window/Wall Unit)	Radiators		Elevator				Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator, Tennis Court/s, Valet/Cleaner	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal													TV-Cable		Marble	Carpet	Y	Carpet				15X10	17X15	15X9		COMBO				Door Monitored By TV	09/22/2009	10/04/2009	10/04/2009	11/04/2009	
AT	1360	N	sandburg	TER	1904	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo		1965	07354493	CLSD		152900	147500	147500	152900	FHA	N/A	96%	96%	35	35	17042160641097				1749	None	2007	302	No		No			19		500					N (North), City	3	1	1	0	1		1				None	None	VERY LOW PRICED JR 1 BRM.  UNIT HAS AN UPDATED OPEN KITCHEN WITH D/W.  NEWER TILE ON FLOOR  NEWER CLOSET DOORS.  AWESOME CITY VIEW.  FULL AMENITY BLDG WITH TENNIS CLUB AND 2 OUTDOOR OLYMPIC SIZE POOLS. ARGUEABLY THE BEST LOCATION ON THE  CITY: 2 BLOCKS FROM LAKE, PARK, OLD TOWN ENT. AREA, RUSH ST AND RED LINE STOP.  LOWEST ASSESSMNTS IN ALL OF SANDBURG VILLAGE.  EXTREMELY LOW INDOOR HEATD PKING.  FHA APPROVED		1	1 (Window/Wall Unit)	Gas, Hot Water/Steam				Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	CHICAGOLAND MGT	RENEE	(312) 915-4870	75								Carpet			Vinyl	Carpet	None	Carpet				11X11	16X12	8X9		COMBO					10/09/2009	11/12/2009	11/12/2009	12/18/2009	
