TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	1255	N	Sandburg	TER	911	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	30	1963	08506352	CLSD		279500	272750	272750	279500	Conventional	N/A	98%	98%	7	7	17042220621276				3438.17	Homeowner	2012	744	No		No	No		9		1100	Estimated				N (North), W (West), City	5	2	2	0	2	0	2		1	Attached	None	None	Wonderful opportunity to own this spacious northwest corner 2 bed/2 bath, split floor plan unit. Stunning city & sunset views, large balcony, hardwood floors, open kitchen w/granite counter tops & backsplash. Custom built-in closets. Full amenity building w/24hr door staff, maintenance, 2 pools, tennis court. Ideal location for shopping, train & lake. Sought after pet friendly building in Sandburg Village.	Exclusions, check with listing agent.		3+ (Window/Wall Unit)	Hot Water/Steam		Elevator, Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Door Person, Coin Laundry, Elevator, Storage, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s, Sidewalks, Street Lights, Street Paved	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicagoland Community Management Inc	Manager	(312) 440-3654				Hardwood					Hardwood			Other	Hardwood	Full	Hardwood	15X13			16X11	18X15	10X8		9X9	No additional rooms		L-shaped	Balcony, Tennis Court(s), Pool In-Ground, Storms/Screens, End Unit, Cable Access	12/20/2013	12/26/2013	12/26/2013	03/07/2014	
AT	1255	N	Sandburg	TER	1812	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	29	1965	08526540	CLSD		214900	203000	203000	214900	Cash	N/A	94%	94%	58	58	17042220621311				2772	Homeowner	2012	621	No		No	No		18		800	Estimated				N (North), E (East), City, Lake/Water	4	1	1	0	1	0	1		0	Attached	None	None	Sought after NE corner w/ great city views to north, east, and south! Beautiful new spa bathroom. Large balcony offers peek of lake. Heart of Gold Coast and Old Town. Full service doorman building also has pools, tennis, laundry, and storage.	Very nice unit. Clean and ready for your client's decorator!		2 (Window/Wall Unit)	Gas, Hot Water/Steam, Radiators		Storage	No			Door Person, Exercise Room, On Site Manager/Engineer, Pool-Outdoors	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Chicagoland Community Management Inc	Manager	(312) 440-3654		Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				15X13	14X18	10X08		09X09	No additional rooms	Soaking Tub	Combined w/ LivRm		01/30/2014	03/28/2014	03/28/2014	04/29/2014	
AT	1255	N	SANDBURG	TER	2708	Chicago	Illinois	60610	8008	Cook	ELIOT HOUSE	299	299	324	High Rise (7+ Stories), Studio	29	1966	08531108	CLSD		169000	173500	173500	169000	Conventional	N/A	103%	103%	7	7	17042220621213				1665.26	Homeowner	2012	416	No		No	No		27		0	Not Reported				N (North), E (East)	4	1	1	0	1	0	1		1	Attached	None	None	This 1 BR condo in Sandburg Village is absolutely PACKED with value. This bright, east facing condo has an enormous balcony with city and lake views, extremely rare at this price point! Rooms are generous and storage is ample with 3 closets in the unit and storage in the building. Pass thru breakfast bar adds to the open and social layout. Unbeatable location, short walk to the lake, the el, Old Town and more!			1 (Window/Wall Unit)	Hot Water/Steam		Elevator, Storage	Yes	Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Pool-Outdoors, Receiving Room, Service Elevator	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	In House	Mark	(312) 440-3654		Yes							Wood Laminate			Ceramic Tile	Wood Laminate	None	Wood Laminate				11X10	16X12	9X7		COMBO	Foyer			Balcony, Storms/Screens	02/05/2014	02/11/2014	02/11/2014	03/27/2014	
AT	1255	N	Sandburg	TER	2509	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	29	1964	08578088	CLSD		209000	202000	202000	209000	Conventional	N/A	97%	97%	39	28	17042220621238			.30	2328	Homeowner	2012	539	No		No	No		25		750	Estimated				W (West)	4	1	1	0	1	0	1	0	1	Attached	None	None	Beautifully redone, high flr 1 bed condo in sought after Gold Coast! Turn key ready. Vast city views. Marble floors thru entry, kitchen & bath. Hardwood flrs in living rm. Open kitchen w/ maple cabs, grnt cntrtops, upgraded ss appls & island. Lrg bedrm. Separate walk-in closet. Plenty of storage. Leased pkng avail. $120mo. Short walk to RedLine, bus, and Old Town- Best of Sandburg 24hr doorman,pool, gym.	$120 rental prkg avail in bldg. 4M in reserves, 66% owner occupied, no rental cap, no specials. La Salle FFC Health Club attached via grg. Outdoor pool-(xtr fee) Must use contract in mls dropdown. Open House Sun 5/4 2pm-3pm		2 (Window/Wall Unit)	Hot Water/Steam, Baseboard		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Pool-Outdoors	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Chicagoland Mgmnt	Lisa Volpe	(312) 440-3654	68	Yes							Hardwood			Marble	Hardwood	Full	Carpet				11X16	19X17	10X08		COMBO	No additional rooms		Combined w/ LivRm		04/07/2014	05/04/2014	05/04/2014	06/23/2014	
AT	1255	N	Sandburg	TER	2511	Chicago	Illinois	60610	8008	Cook	SANDBURG VILLAGE	299	299	320	Condo, High Rise (7+ Stories)	29	UNK	08619997	CLSD		200000	200000	200000	200000	Cash	N/A	100%	100%	2	2	17042220621291				3774	Homeowner	2012	806	No		No	No		25		1100	Estimated				N (North), W (West)	5	2	2	0	2	0	2		1	Attached	None	None	Sold before print. Estate sale, in original poor "as is, where is"" condition.  Requires total renovation.	SOLD BEFORE PRINT- ESTATE SALE - IN POOR ORIGINAL "AS IS -WHERE IS" CONDITION.		3+ (Window/Wall Unit)	Other		Elevator	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Park/Playground, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator, Tennis Court/s	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicagoland Mgmnt	Lisa Volpe	(312) 440-3654		Yes		Carpet					Carpet			Vinyl	Carpet	None	Carpet	16X12			16X13	19X15	10X10		9X9	No additional rooms		Combined w/ LivRm		05/20/2014	05/21/2014	05/21/2014	05/27/2014	
AT	1255	N	sandburg	TER	1508	Chicago	Illinois	60610	8008	Cook	Eliot House	299	299	324	Condo	28	1962	08621023	CLSD		173000	175000	175000	173000	Conventional	N/A	101%	101%	34	10	17042220621201				1983	None	2012	392	No		No	No		15		0	Not Reported				City	3	1	1	0	1	0	1		1	Detached	None	None	INCREDIBLE 1 BEDROOM W/PRIVATE BALCONY W/DRAMATIC NORTH & EAST VIEWS. THERE ARE VIEWS OF LAKE AND CHICAGO HISTORY MUSEUM, EFFICIENT LAYOUT, OPEN KITCHEN WITH BREAKFAST BAR OVERLOOKS LIVING ROOM, GRANITE COUNTERS AND MAPLE CABINETS, GOOD CLOSET SPACE THROUGHOUT CONDO, 24 HR DOORPERSON, X-STORAGE, PVT TENNIS COURTS & SUNDECK, WALK TO RESTAURANTS & LAKE, PARKING $120/MONTH			1 (Window/Wall Unit)	Hot Water/Steam, Radiant			No				Heat, Water, Common Insurance, Security, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sandburg Village Eliot House	Laura Reyes	(312) 440-3654	66	Yes										Ceramic Tile		None	Carpet				12X10	15X10	9X7			Balcony				05/21/2014	05/30/2014	05/30/2014	06/27/2014	
AT	1255	N	SANDBURG	TER	2712	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo	27	1965	08651297	CLSD		222900	215000	215000	222900	Conventional	N/A	96%	96%	11	11	17042220621320				2612.32	Homeowner	2012	651	No		No	No		27		0	Not Reported				N (North), E (East), City, Lake/Water	4	1	1	0	1	0	1		1	Attached	None	None	SOUGHT AFTER HIGH FLOOR NE CORNER 1 BEDROOM IN ELIOT HOUSE WITH SWEEPING VIEWS OF LAKE AND CITY. WHITE KITCHEN CABINETS AND APPLIANCES. HARDWOOD FLRS THROUGHOUT. GREAT CLOSET SPACE WITH LG WALK-IN. IMMEDIATE PARKING $120/M. LG BLDG RESERVES. 1 BLK TO RED LINE.			2 (Window/Wall Unit)	Gas, Hot Water/Steam			No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Pool-Outdoors, Receiving Room	Heat, Air Conditioning, Water	DRAPER & KRAMER	LISA	(312) 440-3654	68	Yes							Hardwood			Ceramic Tile	Hardwood	None	Hardwood				15X13	15X13	10X6		9X8	No additional rooms		Separate	Balcony	06/20/2014	06/30/2014	06/30/2014	08/14/2014	
AT	1255	N	SANDBURG	TER	1804	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	29	1965	08673033	CLSD		195000	180000	180000	189000	Conventional	N/A	95%	92%	115	115	17042220621096				2858.17		2013	547	No		No	No		18		750	Other				E (East)	3	1	1	0	1	0	1		1	Attached	None	None	CHARMING AND FUN SPACIOUS 1 BED IN THE LOVELY ELIOT HOUSE AT SANDBURG VILLAGE.  SUN SOAKED SPACE WITH GENEROUS ROOM SIZES AND CLOSETS GALORE! LARGE LIVING/ DINING COMBO, LARGE BEDROOM AND FULL BATH. DOOR PERSON BUILDING WITH ON-SITE MANAGEMENT. LEASED PARKING AVAIL FROM BUILDING. STEPS TO RED LINE, BUS AND OLD TOWN/ GOLD COAST RESTAUANTS AND NIGHT LIFE!			2 (Window/Wall Unit)	Gas, Hot Water/Steam, Radiators			No	Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, Health Club, On Site Manager/Engineer, Party Room, Pool-Outdoors, Receiving Room, Service Elevator, Steam Room, Tennis Court/s, Sidewalks	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicagoland Management	Lisa Volpe	(312) 440-3654	68	Yes										Ceramic Tile	Carpet	None	Carpet				18X12	16X18	11X13			No additional rooms		Combined w/ LivRm		07/15/2014	11/06/2014	11/06/2014	01/08/2015	
AT	1255	N	Sandburg	TER	2608E	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories), Studio	28	1962	08682241	CLSD		165000	150000	150000	155000	Conventional	N/A	97%	91%	57	57	17042220621212				2098.98	None	2012	349	No		No	No		26		520	Estimated				E (East)	2	0	0	0	1	0	1		0	Attached	None	None	Enjoy your lake view from this large studio & east-facing balcony. Condo can easily be converted to Jr. 1BR. Updated kitchen. Exclnt investment oppty w/long-term tenant in place. ASM incl heat & basic cable. Outdoor pool & tennis memberships available. New window project will start soon. NO special! Excellent public transit options. Close to Treasure Island, Plum Market. 3 blks to lake. Heart of the Gold Coast.	Longterm tenant in unit would like to stay. Bring your investor clients! 24 hr notice required		1 (Window/Wall Unit)	Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, On Site Manager/Engineer, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	1255 Sandburg	Lisa	(312) 440-3654		Yes								TV-Cable		Ceramic Tile	Carpet	Full,Shared						15X12	09X06			No additional rooms			Balcony, Storms/Screens	07/24/2014	09/18/2014	09/18/2014	10/23/2014	
AT	1255	N	Sandburg	TER	912	Chicago	Illinois	60610	8008	Cook	SANDBURG VILLAGE	299	299	324	Condo, High Rise (7+ Stories)	28	1965	08702440	CLSD		189000	189000	189000	189000	Conventional	N/A	100%	100%	4	4	17042220621303				2,623	None	2012	593	Yes	57	No	No		9		748	Plans				N (North), E (East), City	4	1	1	0	1	0	1		0	Attached	None	None	Rarely available large NE facing Corner Unit with large Balcony overlooking tree lined street. Sun filled Unit with generous Room Sizes; Galley Kitchen with breakfast bar; Sizeable Foyer Walk In Closet for storage. Seventies Look! Bring your Designer and create your customized new Home at this great Gold Coast Location; two blocks to the Lake, CTA train & Bus. Sold "as-is".	Sold "as-is". Great Space and unbeatable location.		3+ (Window/Wall Unit)	Gas, Radiators		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s, Sidewalks, Street Lights, Street Paved	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicagoland Management Inc.	Lisa Volpe, Property Manager	(312) 440-3654	67								Vinyl	TV-Cable		Vinyl	Carpet	None	Carpet				14X13	19X15	8X9		9X9	Balcony, Walk In Closet		Combined w/ LivRm	Balcony, End Unit, Door Monitored By TV, Cable Access	08/15/2014	08/18/2014	08/18/2014	09/22/2014	
AT	1255	N	SANDBURG	TER	1704	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo, High Rise (7+ Stories)	28	1965	08710137	CLSD		198900	197000	197000	198900	Cash	N/A	99%	99%	148	148	17042220621095				2355	Homeowner	2013	547	No		No	No		17		750	Landlord/Tenant/Seller				E (East)	3	1	1	0	1	0	1		1	Attached	None	None	GREAT SPACIOUS EAST VIEW 1 BEDROOM AT ELIOT HOUSE IN SANDBURG VILLAGE. NEW FLOORING, NEWER APPLIANCES, LRGE BEDROOM EASILY FITS KING BED, Leg LIVING DINING AREA, , 2 OUTDOOR POOLS, 24 hr drmn, ON-SITE MANAGEMENT. INDOOR HEATED GARAGE, STEPS TO RED LINE, BUS AND OLD TOWN/ GOLD COAST, MINUTES TO WALK TO BEACHES  Pet limitation is based on height of dog (24inches from shoulder)  1 dog allowed or 2 cats or 1 dog & 1 ca	Great unit  in great location, excellent transportation access, redline, buses, minutes from the lake		2 (Window/Wall Unit)	Radiators			No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Party Room, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s, Sidewalks	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicago Land Management	Lisa Volpe	(312) 440-3645	68	Yes										Ceramic Tile	Hardwood	None	Hardwood				18X12	16X18	11X13			No additional rooms		Combined w/ LivRm		08/24/2014	01/18/2015	01/18/2015	02/17/2015	
AT	1255	N	Sandburg	TER	2503	Chicago	Illinois	60610	8008	Cook		299	299	325	Condo, High Rise (7+ Stories)	29	1965	08716194	CLSD		225000	213500	213500	225000	Conventional	N/A	95%	95%	7	7	17042220621076				2271.37	Homeowner	2013	527	No		No	No		25		0	Not Reported				W (West)	4	1	1	0	1	0	1		1	Attached	None	None	Best building in Sandburg Village & rockstar Old Town location close to lakefront/beach. Newer rehabbed unit w/smart flrpln & tons of closets. Huge living rm w/sep dining area. Ktchn w/custom cabs, SS appls & wine fridge. Bdrm w/2 clsts incl walk-in & nook w/builtin desk/shelves. Amenities: pools/tennis courts/party rm/storage/24hr drstaff. Garage rental pkg only $120/mo. 1 dog ok w/height restrict. $4M+ in reserves.	Pet Restrictions: 2 pet max but only 1 dog allowed, owner can have 2 cats or 1 dog & 1 cat. No dog can reach more than 24 inches in height starting from the shoulder down (full grown). $36 one-time fee, applies to dog only.		2 (Window/Wall Unit)	Hot Water/Steam		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Tennis Court/s	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Chicagoland Managment	Lisa Volpe	(312) 440-3654		Yes							Hardwood			Ceramic Tile	Hardwood	None	Carpet				16X13	20X13	10X9		8X5	Walk In Closet		Combined w/ LivRm		09/02/2014	09/08/2014	09/08/2014	10/03/2014	
AT	1255	N	Sandburg	TER	2203	Chicago	Illinois	60610	8008	Cook	ELIOT HOUSE	299	299	324	High Rise (7+ Stories)	29	1965	08731125	CLSD		185000	182500	182500	185000	Conventional	N/A	99%	99%	171	171	17042220621073				2708	None	2013	520	No		No	No		22		750	Other				W (West)	4	1	1	0	1	0	1		1	Attached	None	None	ELIOT HOUSE - NEW CARPET, FRESHLY PAINTED AND NEWER OPEN KITCHEN & UPDATED BATH.  LARGE 1BR W/UNOBSTRUCTED SUNNY WEST CITY VIEWS. SEPARATE DINING AREA.  TONS OF CLOSET SPACE. BLDG FEATURES 24 HR DOORMAN, POOL, SUNDECK. WALK TO EVERYTHING: RESTAURANTS, BARS, GROCERIES STORES, PUBLIC TRANSPORTATION! RENTAL PARKING AVAILABLE, DOGS 0K WT. LIMIT 25 LBS. OR UP TO 2 CATS.	Easy to show Email, call or text agent.  312-560-3716		2 (Window/Wall Unit)	Hot Water/Steam			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Eliot House Condominium	Heidi	(312) 440-3654		Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				15X13	20X13	10X8		8X5	No additional rooms				09/17/2014	03/06/2015	03/06/2015	04/30/2015	
AT	1255	N	SANDBURG	TER	2207	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo	29	1969	08746914	CLSD		234900	220000	220000	224900	Cash	N/A	98%	94%	110	110	17042220621181				2721	None	2012	503	No		No	No		22		800	Estimated				S (South), W (West)	4	1	1	0	1	0	1	0	1	Attached	None	None	WELCOME HOME TO YOUR 1BED/1 BATH OASIS IN THE HEART OF THE GOLD COAST W/ AMAZING SUNSET VIEWS!!! SPACIOUS HOME FEAT:BEAUTIFUL CHEF'S KITCHEN W GRANITE COUNTERS, SS APPS, & YOUR OWN PERSONAL WINE FRIDGE! INCREDIBLE ENTERTAINING SPACE IN LARGE LIVING ROOM W CHERRY H/W FLOORS! GORGEOUS UPGRADED BATH&TONS OF CLOSET SPACE, PLUS EXTRA STORAGE! NEW WINDOWS IN 2015!!! ON-SITE AMENITIES TOO MUCH TO LIST! WALK TO EVERYTHING!	EMAIL PAMELA@NCGCHICAGO.COM FOR ALL SHOWINGS & QUESTIONS. INCLUDE AGENT ID#, CELL#, DATE & TIME OF REQUEST. 24 NOTICE APPRECIATED. GREAT UNIT!!! CHECK OUT NEW GOLD COAST JEWEL PLANS AT http://www.goldcoastjewel.com		2 (Window/Wall Unit)	Gas		Elevator, Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Dishwasher-Portable, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Pool-Outdoors, Service Elevator	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicago Land Management	Lisa Volpe	(312) 440-3645		Yes							Hardwood			Slate	Hardwood	None	Carpet				18X11	19X17	11X8		COMBO	Foyer		Combined w/ LivRm	Roof Deck, Tennis Court(s), Pool In-Ground, Storms/Screens, End Unit	10/07/2014	01/24/2015	01/24/2015	02/17/2015	
AT	1255	N	SANDBURG	TER	301	Chicago	Illinois	60610	8008	Cook	ELIOT HOUSE	299	299	324	Condo, High Rise (7+ Stories)	29	1965	08761996	CLSD		217500	204500	204500	212500	Conventional	N/A	96%	94%	129	50	17042220621002				2307	None	2013	533	No		No	No		3		750	Estimated				S (South), W (West)	4	1	1	0	1	0	1		1	Attached	None	None	ENJOY ALL THAT THE GOLD COAST HAS TO OFFER FROM THIS BRIGHT & SPACIOUS SOUTH FACING 1 BR CORNER UNIT WITH BALCONY W/ SKYLINE VIEWS; THIS RECENT RENOVATION FEATURES GRANITE AND SS KITCHEN WITH SEPARATE DINING AREA; NEW HW FLOORS THROUGHOUT WITH CARPET IN BEDROOM, ORGANIZED CLOSETS IN BEDROOM; FULL-AMENITY BUILDING WITH 24-HOUR DOORMAN; STEPS FROM LAKE, PUB TRAN & ENTERTAINMENT; RENTAL PARK AVAIL FOR $120/MO. PETS OK	GARAGE PARKING LEASED FOR $120/MO; SEE VIRTUAL TOUR LINK FOR INTERACTIVE FLOOR PLAN; DOGS CAN NOT BE TALLER THAN 24 INCHES AT SHOULDER		3+ (Window/Wall Unit)	Hot Water/Steam		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances		Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Pool-Outdoors, Receiving Room, Service Elevator, Tennis Court/s, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger	CHICAGOLAND COMMUNITY MANAGEMENT CO.	LISA VOLPI	(312) 440-3654		Yes							Hardwood			Hardwood	Hardwood	None	Carpet				15X13	18X15	10X08		10X09	Balcony, Foyer		Separate	Balcony, Pool In-Ground, Storms/Screens, End Unit, Cable Access	10/27/2014	12/15/2014	12/15/2014	01/09/2015	
AT	1255	N	SANDBURG	TER	309	Chicago	Illinois	60610	8008	Cook	Eliot House	299	299	250	Condo	25	1967	08763172	CLSD		200000	172500	172500	190000	Conventional	N/A	91%	86%	56	56	17042220621217				2,499.99	Homeowner	2013	482	No		No	No		3		750	Estimated				W (West)	4	1	1	0	1	0	1		1	Attached	None	None	Renovated 1 bedroom in the heart of the Gold Coast. Newer kitchen with updated appliances including a dishwasher.  Newer bathroom. Excellent closet space.  This west facing home with views of the pool, courtyard and trees brings it tons of natural light. Extremely well run association with over 4.4 million is reserves. No Rental restrictions. Parking available for rent with-in the building. Great investment.	Pet limitation is based on height of dog (24inches from shoulder) 1 dog allowed or 2 cats or 1 dog & 1 cat.		2 (Window/Wall Unit), Zoned	Electric			No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Outdoors	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Chicago Land	Lisa	(312) 440-3645	67								Carpet			Carpet	Carpet	Full	Carpet				16X11	18X17	10X7		COMBO	No additional rooms				10/28/2014	12/22/2014	12/22/2014	02/17/2015	
AT	1255	N	Sandburg	TER	501E	Chicago	Illinois	60610	8008	Cook		299	299	324	Condo	29	1965	08789957	CLSD		209900	141000	141000	144900	Cash	F	97%	67%	156	156	17042220621004				2343.92		2013	547	No		Unknown	No		5		748	Assessor					3	1	1	0	1	0	1				None	None	THIS PROPERTY IS BEING SOLD OCCUPIED WITH ANY AND ALL CURRENT OCCUPANTS IF ANY NEITHER THE SELLER  NOR THE LISTING BROKER CAN VERIFY THE EXISTENCE OF ANY LEASE AGREEMENT EITHER WRITTEN OR VERBAL NOR ANYRENTAL AMOUNT BEING PAID OR DUE AND OWING. Subject to Illinois Condominium Property Act 765 ILCS 605/9g and all others that are applicable.Highest best and final due 4/22/15 4:00 pm	Employees and family members residing with employees of Jp Morgan Chase, its affiliates or subsidiaries are strictly prohibited from directly or indirectly purchasing any property owned by JP Morgan Chase.		Central Air	Gas			Yes				None	CHICAGOLAND COMMUNITY MANAGMENT	MANAGER	(800) 834-6429														None					18X12	16X18	11X13			No additional rooms				11/20/2014	04/24/2015	04/24/2015	06/24/2015	
AT	1255	N	Sandburg	TER	201	Chicago	Illinois	60610	8008	Cook	ELIOT HOUSE	299	299	324	Condo, High Rise (7+ Stories)	29	1963	08789489	CLSD		179000	168000	168000	179000	Cash	N/A	94%	94%	121	121	17042220621001				2289.33	Homeowner	2013	497	No		No	No		2		748	Other				S (South), W (West), City	4	1	1	0	1	0	1		1	Attached	None	None	Full size one bedroom priced to SELL! Beautiful parquet floors throughout. Built in bookcases in DR. Jacuzzi. Tenant currently pays $1350 and has a lease until 7/31/2015. Assmts went DOWN in 2015! 24 Hr doorman, dogs welcome up to 24" shoulder height, no weight limit. Unit is tenant occupied. 24 hour notice required! Use showing assist to schedule. Wait list for parking.	Move in fee: $300 Move in deposit: $300 Dog registration fee: $36		3+ (Window/Wall Unit)	Hot Water/Steam			No			Door Person, Storage, On Site Manager/Engineer, Party Room, Pool-Outdoors, Receiving Room	Heat, Water, Common Insurance, Doorman, TV/Cable, Scavenger	Chicagoland Management	Lisa Volpe	(312) 440-3654	66	Yes							Parquet				Parquet	None	Parquet				15X13	19X15	8X9		9X9	No additional rooms				11/19/2014	03/19/2015	03/19/2015	04/09/2015	
