TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	400	E	RANDOLPH	ST	3224	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, High Rise (7+ Stories)		1963	07593320	CLSD		209000	200000	200000	209000	Conventional	N/A	96%	96%	76	76	17104000121760	No		100	2845.58	None	2008	540	Yes		No			32		825					N (North), W (West), City, Park	4	1	1	0	1		1	0		Attached	None	None	A GREAT DEAL IN A GREAT BUILDING. KNOWN TO BE WELL MANAGED AND HAVE SOME OF THE BEST AMENITIES IN THE CITY THIS UNIT MAKES A EXCELLENT IN-TOWN OR INVESTMENT. LARGE BALCONY OVERLOOKS SUNDECK, POOL, AND NEW PARK. BUILDING AMENITIES INCLUDE; ALL NEW STATE-OF-THE-ART HEALTH CLUB, POOL, SUNDECK, PLAY ROOM GROCERY STORE, BB COURT,  RESTAURANT, 24 HOUR SECURTIY AND MUCH MORE. WALK TO MILLENNIUM PARK, LOOP, AND MICHIGAN AVE.	Building is FHA and VA approved CHI-23	2	Central Air	Gas		Storage	No	Oven/Range, Microwave, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Security System, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Habitat		(312) 321-0613	80	Yes							Parquet			Vinyl	Parquet	None	Carpet				17X11	18X17	11X07		COMBO			Combined w/ LivRm	Balcony, Door Monitored By TV	07/28/2010	10/11/2010	10/11/2010	10/27/2010	
AT	400	E	Randolph	ST	2426	Chicago	Illinois	60601	8032	Cook		299	299	955	Condo, High Rise (7+ Stories)	40	1963	08219643	CLSD		281900	263000	263000	274900	Conventional	N/A	96%	93%	115	115	17104000121522			100	3352.10		2011	597	No		No	No		24		820	Estimated				N (North), W (West), City, Park	4	1	1	0	1	0	1		0	Attached	None	None	Largest one bedroom unit with a beautiful, updated kitchen, new carpet, new trim, and freshly painted. Breathtaking city views from the large 21 foot balcony.  State of the art health club/spa with indoor pool, hot tub, basketball court and racquetball court. Includes storage locker, heat, A/C, gas, cable, water, shuttle bus, doorman. Walk to the Loop, Lake Michigan, Michigan Ave. and Millenium Park.	Agent related to owner.		Central Air	Gas, Forced Air			No	Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Tennis Court/s, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Security System, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	The Habitat Co.	Mahogany Myers	(312) 321-0613	77	Yes							Carpet			Slate	Carpet	None	Carpet				19X12	22X13	11X9		12X9	No additional rooms		Combined w/ LivRm		11/13/2012	03/07/2013	03/07/2013	04/30/2013	
AT	400	E	Randolph	ST	2408	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, High Rise (7+ Stories)	40	1963	08153019	CLSD		247500	247500	247500	247500	Cash	N/A	100%	100%	5	5	17104000121504			100	2691.33	Homeowner	2011	589	No		No	No		24		825	Estimated				N (North)	4	1	1	0	1	0	1		2	Attached	None	None	SPACIOUS LIGHT FILLED 1 BDRM W/ 18 FT BALCONY. PARQUET FLOORS THROUGHOUT UPDATED KITCHEN. AMENITY RICH BLDG W/ STATE OF THE ART FITNESS / SPA FACILITY / SUNDECK & ICONIC GEODESIC DOMED INDOOR POOL. FANTASTIC LOCATION IN THE HOT 60601 - WALK TO MILLENNIUM PARK, NAVY PIER, LAKE FRONT & THE LOOP.  FHA APPROVED			Central Air	Gas, Forced Air			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Habitat	Mahogany	(312) 321-0613														None					18X11	19X12	09X08		09X08	No additional rooms			Balcony	09/06/2012	09/10/2012	09/10/2012	10/19/2012	
AT	400	E	RANDOLPH	ST	1824	Chicago	Illinois	60601	8032	Cook		299	299	940	Condo		1963	07619304	CLSD		275000	245000	245000	259000	Conventional	N/A	95%	89%	113	113	17104000121340	No		100	3248.32	None	2009	540	No		No	No		18		825	Plans				N (North), W (West), City	4	1	1	0	1	0	1	0			None		Beautifully renovated one bedroom. Large open kitchen with plenty of counter space. Dark oak hardwood floors throughout living and bedroom. Newly renovated bath. Large balcony faces west over the domed swimming pool, park and city skyline. State-of-the-art fitness and spa center w/ half court basketball, steam, sauna, children's play room, massage room, indoor garden, sundeck, restaurant, whirlpool and more.		1	Central Air	Gas		Hardwood Floors, Storage	NO	Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Security System, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Habitat		(312) 321-0613	82	Yes							Hardwood			Hardwood	Hardwood	None,Shared	Hardwood				17X12	18X17	08X11		COMBO			Combined w/ LivRm	Balcony	08/27/2010	12/17/2010	12/17/2010	01/24/2011	
AT	400	E	Randolph	DR	2719	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo		1963	07642271	CLSD		475000	450000	450000	475000	Cash	N/A	95%	95%	55	55	17104000121605	No			3223.26	Homeowner, Senior	2009	915	No		No	No		27		1250	Other				S (South)	5	2	2	0	2	0	2		1	Attached	None		Magnificent south views of Millennium & Grant Park, Monroe Harbor & City. This spacious  corner unit  has a large balcony , lots of closets. It needs updating .Original condition Full service building: state of the art health club, indoor pool, racquetball/basketball courts, dry cleaners, restaurant, ,  and much more. Parking available for monthly lease.	half hour free parking for showings.  Easy to show.		Central Air	Gas, Hot Water/Steam		Storage	NO	Oven/Range, Dishwasher, Refrigerator		Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Scavenger	the Habitat  co		(312) 321-0613									Carpet			Carpet	Carpet	Full		11X14			12X18	16X18	9X11		9X11				Balcony, End Unit	09/25/2010	11/18/2010	11/18/2010	01/25/2011	
AT	400	E	RANDOLPH	ST	3522	Chicago	Illinois	60601	8032	Cook		299	299	955	Condo, Studio		1963	07641190	CLSD		159900	122000	122000	149500	Cash	N/A	82%	76%	47	47	17104000121848				2080	None	2008	354	No		No			35		550	Landlord/Tenant/Seller					3	0	0	0	1		1		1	Attached	Full		GREAT LOCATION+VIEW. WALK TO LAKE, MILLENIUM PARK, ART INSTITUTE + NAVY PIER.  HIGH FLR SPACIOUS ,CONVERTIBLE STUDIO IN FULL AMENITY BUILDING.GEODESIC DOMED INDOOR POOL, EXERCISE FACILITIES,GROCERY STORE AND SHUTTLE BUS FOR RESIDENTS. PARKING AVAILABLE FOR $180 PER MONTH.  24 HOUR SECURITY. LOTS OF CLOSETS+DRESSING AREA.*** BRAND NEW CARPET+ FRESHLY PAINTED****MAKE AN OFFER*	NOT A SHORT SALE OR FORECLSURE,JUST A GOOD DEAL*TAXES DON'T INCLUDE HOMEOWNER EXEMPTION.**FLOOR PLAN IN ADDL INFO ON MLS**AGENT IS RELATED TO SELLER**30 MINUTE FREE PARKING FOR SHOWINGS**FHA+VA APPROVED		Central Air	Gas		Elevator, Storage	No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal			(312) 321-0613		Yes							Wood Laminate	TV-Cable		Wood Laminate	Wood Laminate	None						19X17	10X7		COMBO			Combined w/ LivRm		09/22/2010	11/07/2010	11/07/2010	12/16/2010	
AT	400	E	Randolph	DR	2819	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo		1963	07630700	CLSD		495000	435000	435000	495000	Cash	N/A	88%	88%	112	112	17104000121635	No			6130.87	None	2009	915	No		No	No		28		1250	Other					5	2	2	0	2	0	2		1	Attached	None		Magnificent south views of Millennium & Grant Park, Monroe Harbor & City. This Sunshine filled corner unit boasts a large balcony, spacious white kitchen with Sub-Zero fridge, hardwood floors and lots of closets.  Full service building: state of the art health club, indoor pool, racquetball/basketball courts, dry cleaners, restaurant, , valet, and much more. Parking available for monthly lease.   Estate Sale.			Central Air	Gas, Hot Water/Steam		Hardwood Floors	NO	Oven/Range, Dishwasher, Refrigerator		Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Scavenger												Hardwood			Hardwood	Hardwood	Full		11X14			12X18	16X18	9X11		9X11				Balcony, End Unit	09/10/2010	12/30/2010	12/30/2010	02/28/2011	
AT	400	E	RANDOLPH	ST	2714	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, Studio		1963	07642883	CLSD		140000	131500	131500	130500	Cash	F	101%	94%	23	23	17104000121600				1650.88		2008	406	No		Unknown			27		650	Estimated					2	0	0	0	1		1				None		NICE 650 SQ. FT. CONV. WITH NORTH VIEWS.  ALL THIS UNIT NEEDS IS A LITTLE PAINT AND A FRIDGE.  FAX OFFERS TO LISTING OFFICE WITH A LENDER PREFERRED PRE QUAL FOR FINANCED OFFERS OR PROOF OF FUNDS FOR CASH OFFERS AND A COPY OF AN EARNEST MONEY CHECK.  INCOMPLETE CONTRACT PACKAGES WILL BE REJECTED.  PLEASE ALLOW 8 DAYS FOR END USER OFFER SUB. AND 15 DAYS FOR INVESTOR OFFER SUBM. PER CLIENT REQUIREMENTS	FAX OFFERS TO 7732332812.  PREFERRED LENDER IS WELLSFARGO HOME MORTGAGE.  PLEASE CALL JAMES HARRIS AT 7082267404 FOR LENDER PREFERRED PRE QUAL	1	Central Air	Gas			No				Heat, Air Conditioning, Water, Gas, Tax, Common Insurance, Doorman																	None						21X22	7X9							09/27/2010	10/19/2010	10/19/2010	12/20/2010	
AT	400	E	RANDOLPH	ST	2010	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, High Rise (7+ Stories)		1968	07655855	CLSD		345000	325000	325000	345000	Conventional	N/A	94%	94%	403	143	17104000121386				4493.65	Homeowner	2009	827	No		No	No		20		1250	Other				N (North), E (East), Lake/Water, Park	5	2	2	0	2	0	2		2	Attached	None	None	CORNER 2 BR 2BA W/ LAKE, HARBOR & NEWEAST SIDE PARK VIEWS. BERBER CARPET. S/S APPLAINCES. 1250 SQFT, SEPERATE KITCHEN. LARGE CLOSETS, 1 WALKIN. LARGE BALCONY. BUILT IN BOOK CASE AND TRACK LIGHTING. REMODELED HEALTH CLUB & SPA. PARKING AVAILABLE. ASSMT INCL: HEAT+AC+GAS+POOL+ HEALTH CLUB+ SECURITY +DR MAN+ SHUTTLE BUS TO LOOP AND MICH AVE & MORE! STEPS FROM MILLENNIUM AND GRANT PARKS, HARBOR, LAKE FRONT			Central Air	Gas		Storage	NO			Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal					Yes												Full		14X10			18X12	18X16	11X9		11X9	No additional rooms			Balcony, Master Antenna, End Unit, Door Monitored By TV	10/13/2010	03/04/2011	03/04/2011	03/30/2011	
AT	400	E	RANDOLPH	ST	1908	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo		1963	07644546	CLSD		179900	180000	180000	179900	Cash	F	100%	100%	15	15	17104000121354	No			1944.51		2008	406	No		Unknown			19		0	Not Reported					3	1	1	0	1		1				None		BANK OWNED. SOLD "AS-IS" SELLER DOES NOT PROVIDE SURVEY, TAXES PRORATED AT 100%. Offers 2-yr HomeProtect Home Warranty, HomeProtect Appliance Discount (up to 30% savings on name brand appl). Also Buyer's Closing Cost Credit negotiable for up to 4% (On Owner-Occupied/Financed Deals Only). Assessment to be confirmed by the HOA.	PROP ELIGIBLE UNDER FREDDIE MAC FIRST LOOK INITIATIVE THRU 10/12/10. FAX OFFERS TO 773-631-8264. LBP DISCLOSURE & SALE WORKSHEET MUST SUBMIT W/OFFER. EM CERTIFIED CHECK. PROOF OF FUNDS OR PRE-APRVL W/OFFER. SEE FALL PROMO 4 BONUS INFO		Central Air	Gas			No				Heat, Air Conditioning, Water, Gas, Tax, Common Insurance, Doorman																	None					9X8	19X15	10X7							09/28/2010	10/12/2010	10/12/2010	11/08/2010	
AT	400	E	RANDOLPH	ST	1410	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, High Rise (7+ Stories)		1963	07661969	CLSD		419900	395000	395000	419900	Cash	N/A	94%	94%	211	211	17104000121206			100	4488.24	Homeowner	2009	864	No		No	No		14		1250	Builder				N (North), E (East), Lake/Water	5	2	2	0	2	0	2				None	None	FULLY REMODELED CORNER 2 BR 2BA W/ FANTASTIC LAKE & PARK VIEW. DESIGNER KITCHEN W/ S/S APP, 42" CAB. TILE ENTRANCE, LAMINATE FLOORS IN LIVING AREAS. RENOVATED BATHROOMS W/ MARBLE SHOWER STALLS. LARGE BALCONY. FULL AMENITY BUILDING WITH ALL NEW STATE-OF-THE-ART HEALTH/RECREATION FACILITY, SHUTTLE BUS, 24-HOUR SECURITY/DOORMAN AND MORE. STEPS TO LALE, PARK, MILLENNIUM & GRANT PARKS AND DOG PARK.	Building is FHA and VA approved CHI-238VA	2	Central Air	Gas		Wood Laminate Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Security System, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Habitat		(312) 321-0613	82	Yes							Wood Laminate			Wood Laminate		Full		14X10			18X12	18X16	11X9		11X9	Balcony		Separate	Balcony, End Unit, Door Monitored By TV, Master Antenna	10/22/2010	05/20/2011	05/20/2011	09/15/2011	
AT	400	E	RANDOLPH	ST	2015	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, High Rise (7+ Stories)		1963	07663709	CLSD		349000	320000	320000	349000	Cash	N/A	92%	92%	94	94	17104000121391	No		100	3100.83	Homeowner, Senior	2009	629	No		No	No		20		825	Builder				S (South), City, Lake/Water, Park	4	1	1	0	1	0	1	0			None	None	THE PREMIRE SOUTH VIEW WITH LARGE BALCONY.  A GREAT VALUE FOR THE BUILDING. UNIT WAITING FOR YOUR DISIGNER TOUCH. THE BUILDING FEATURES A STATE-OF-THE ART HEALTH AND SPA WITH GEODESIC DOME INDOOR POOL. IN ADDITION - RESTAURANT, SUNDECK, 24 HOUR SECURITY AND MAINTAINANCE, BUSINESS CENTER, LIBRARY. BUILDING IS WELL RUN WITH EXCELLENT RESERVES AND FIVE YEAR CAPITAL PLAN. GREAT LOCATION - GREAT BUILDING.	Building is FHA and VA approved CHI-238VA	1	Central Air	Gas, Forced Air		Hardwood Floors, Storage	NO	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Tennis Court/s, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Security System, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Habitat		(312) 321-0613	82	Yes							Hardwood	TV-Cable		Hardwood	Hardwood	Shared	Hardwood				12X18	17X18	11X8		COMBO			Combined w/ LivRm	Balcony	10/25/2010	01/26/2011	01/26/2011	03/07/2011	
AT	400	E	Randolph	ST	3210	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo	40	1968	08223376	CLSD		350000	315000	315000	350000	Cash	N/A	90%	90%	14	14	17104000121746				5362.07	None	2011	892	No		No	No		32		1300	Estimated				N (North), E (East)	5	2	2	0	2	0	2		0	Attached	None	None	Lovely large corner unit with wonderful views of lake and park view.  North facing large balcony for hours of relaxation.  You have views of Navy Pier, Harbor & breathtaking sunrises from your unit.  Plenty of closet space in unit. Building has all amenities, 24 hour doorman, indoor swimming pool, health club, shuttle bus service and so much more.	Thank you for showing our listing.	0	Central Air	Forced Air		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator			Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Habitat Company	Mahogony	(312) 321-0613	85	Yes	180	Carpet					Parquet			Ceramic Tile	Parquet	Full	Parquet	10X14			12X18	16X18	10X10		10X11	Balcony				11/20/2012	12/03/2012	12/03/2012	12/17/2012	
AT	400	E	Randolph	ST	1721	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, Studio	40	1963	08259168	CLSD		189000	184000	184000	189000	Conventional	N/A	97%	97%	4	4	17104000121307				1620	Homeowner	2011	424	No		No	No		17		650	Builder				E (East), Lake/Water	2	0	0	0	1	0	1		1	Attached	None	None	Only east facing tier conv. studio. New kitchen with wood cabinets and stainless steel appliances. Wood flooring throughout unit. Great closet space. Building has" Resort Style"amenities. 400 Fitness and Spa included:domed indoor pool, health and fitness center, steam and sauna, whirlpool, sundeck and much more. Newly decorated halls make this building a great place to live.	Listing agents will accompany. Mobile number 312-933-3384		Central Air	Forced Air			No	Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Habitat and Company	Mahogany Myers	(312) 321-0613		Yes												None						11X18	08X09			No additional rooms				01/28/2013	01/31/2013	01/31/2013	04/08/2013	
AT	400	E	RANDOLPH	ST	925	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, High Rise (7+ Stories)	40	1963	08263553	CLSD		245000	237000	237000	240000	Conventional	N/A	99%	97%	79	79	17104000121071				3622	None	2011	561	No		No	No		9		850	Other				N (North), Lake/Water	4	1	1	0	1	0	1	0	1	Attached	None	None	LARGEST FLOORPLAN 1BR W/LRG 18FT BALCONY. TILE ENTRY & KITHCEN WITH NEUTRAL CARPET. UPGRADED CABINETS W/WHITE APPLIACNES & CORIAN COUNTERS. UPGRADED BATHROOM W/ NEW VANITY & FIXTURE + EXTRA STORGAE. 4 LARGE/DEEP CLOSETS 2/WALK-IN. FULL SERVICE BUILDING. NEW STATE OF ART GYM AND LOCKEROOMS. ASSMT INCL HEAT/AC/CABLE/GYM/POOL/SECURITY & MORE. PARKING AVAIL. WALK TO MICHIGAN AVE, MILLENNIUM PARK & NAVY PIER. FHA APPROVED	24 Hr Notice Req		Central Air	Forced Air			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Habitat	Manager	(312) 321-0613		Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				18X12	19X12	9X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony	02/04/2013	04/23/2013	04/23/2013	06/12/2013	
AT	400	E	RANDOLPH	ST	2122	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, Studio	40	1963	08251697	CLSD		149000	140750	140750	149000	Conventional	N/A	94%	94%	8	8	17104000121428				2542	None	2011	383	No		No	No		21		525	Other				W (West), City, Park	3	0	0	0	1	0	1	0	1	Attached	None	None	spacious studio -with west view. Full amenity building with indoor/outdoor domed pool, health club, restaurant, steam and shutttle to loop. Steps from Marianos grocer, Millennium Park, Downtown and Lake Front. Come see the Hot "New Eastside" neighborhood.  Parking add. $180/month.	half hour free parking in the garage for showings.easy to   show		Central Air	Gas, Forced Air		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	the habitat	ms. mahagony	(312) 321-0613	78								Carpet			Ceramic Tile	Carpet	None						17X19	07X09		COMBO	No additional rooms		Combined w/ LivRm		01/17/2013	01/24/2013	01/24/2013	03/28/2013	
AT	400	E	RANDOLPH	ST	2212	Chicago	Illinois	60601	8032	Cook		299	299	944	Condo, High Rise (7+ Stories), Studio	40	1963	08241480	CLSD		169000	160000	160000	169000	Conventional	N/A	95%	95%	15	15	17104000121448			100	2,387	None	2010	427	No		No	No		22		650	Builder				N (North), City	4	1	1	0	1	0	1	0	2	Attached	None	None	EXCELLENT VALUE. NORTH VIEW OVER PARK AND POOL. GREAT CLOSET SPACE AND LARGE KITCHEN. FULL AMENITY BUILDING WITH INDOOR POOL, STATE-OF-THE-ART HEALTH CLUB, RESTAURANT/BAR, SUNDECK, 24 HOUR SECURITY AND MAINTAINANCE AND MUCH MORE. FANTASTIC LOCATION. WALK TO GRANT/MILLENNIUM PARKS, NORTH MICHIGAN AVE, MUSEUMS / THEATERS AND THE CHICAGO LOOP. PARKING AVAILABLE FOR $180/M. NEW BUILDING HALLWAYS!			Central Air	Gas		Storage	No	Oven/Range, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Tax, Common Insurance, Security, Security System, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Habitat and Company	Mahogany Myers	(312) 321-0613	82	Yes							Carpet	TV-Cable, TV Antenna			Carpet	None	Carpet				10X12	21X31	7X9		COMBO	No additional rooms		Combined w/ LivRm		01/02/2013	01/16/2013	01/16/2013	03/04/2013	
AT	400	E	Randolph	ST	1026	Chicago	Illinois	60601	8032	Cook		299	299	955	Condo, High Rise (7+ Stories)	40	1963	08259317	CLSD		249900	235000	235000	249900	Cash	N/A	94%	94%	78	78	17104000121102			100	1170	Homeowner, Senior, F	2011	597	No		No	No		10		860	Other				N (North), W (West), City, Park	4	1	1	0	1	0	1		0	Attached	None	None	largest one bed in the bldg with 21' balcony facing west. Sunny, imacculate apartment with L-shaped livingroom-  diningroom and two huge walking in closets .  White tile floor  in the entryway and off white berber carpet. Totally new bath  and updated kitchen. Excellent value for this East Side neighborhood. .  Parking $180 mo.	listing agent must accompany, can show with short notice.		Central Air	Gas, Forced Air			No	Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Tennis Court/s, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Security System, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	the habitat co.	Ms Mahagony	(312) 321-0613	77	Yes							Carpet			Slate	Carpet	None	Carpet				19X12	22X13	11X9		12X9	No additional rooms		Combined w/ LivRm		01/29/2013	04/16/2013	04/16/2013	05/22/2013	
