TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	505	N	Lake Shore	DR	4601	Chicago	Illinois	60611	8008	Cook		299	299	750	Condo, High Rise (7+ Stories)	70	1968	08674284	CLSD		525000	459500	459500	485000	Conventional	N/A	95%	88%	397	308	17102140161258				8153	Homeowner	2013	838	No		No	No		46		1450	Plans				N (North), W (West), City, Lake/Water, Park	5	2	2	0	2	0	2		0	Attached	None	None	Premier tier at Lake Point Tower! This high floor condo has incredible west city skyline views plus LSD & lake vws. Awesome nightly sunsets. Pristine and ready to move in, white kitchen, tiled foyer, white baths, loads of closets. Pet friendly, 1 dog, 30 lbs. Full amenity building w/indoor& outdoor pools, award winning 2.5 acre park, state-of-the-art health club, hot tubs, grocery & more.  Parking valet $250/mo.	Great value! No high end finishes but pristine and ready to move in.		3+ (Window/Wall Unit), Zoned	Electric			No	Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator	Water, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	Wolin Levine	Jody Lehner	(312) 467-0505		Yes		Carpet					Carpet	TV-Cable		Ceramic Tile	Carpet	Full	Carpet	16X11			21X11	25X14	13X11		11X10	No additional rooms				07/16/2014	05/19/2015	05/19/2015	06/09/2015	
AT	505	N	Lake Shore	DR	5602	Chicago	Illinois	60611	8008	Cook	Lake Point Tower	299	299	758	Condo, High Rise (7+ Stories)	70	1968	08693098	CLSD		819000	850000	850000	819000	Cash	N/A	104%	104%	32	32	17102140161137				12273.89	Homeowner	2013	1207	No		No	No		56		1784	Estimated				N (North), W (West)	6	3	3	0	2	1	2.1	0	1	Attached	None	None	SPECTACULAR & PANORAMIC VIEWS OF LAKE & CITY FROM THE 21 WINDOWS IN THIS UPGRADED NW CORNER HOME W/INVITING FOYER, MARBLE FLOORS, OPEN KIT W/SUBZERO DESIGNER INTEGRATED WALL UNIT W/REFRIGERATOR DRAWERS, GAGGENAU D/W, DACOR OVEN, GRANITE TOPS & ISLAND. MST BR STE W/CUSTOM BLT-INS, BATH W/DBL SINKS, WHIRLPOOL & SEP SHOWR. GUEST BTH W/STEAM SHOWR & IN-UNIT W/D. BLT-IN ARMOIRE FOR HALL STORAGE. PET FRIENDLY 1 DOG 30LBS	Deeded Parking Space #D41 is available for sale. The "D" level is the most sought after parking floor - Direct access to the building from this floor. PIN #17-10-214-019-1356. Ass: $103.16 2013 taxes: $489.24		3+ (Window/Wall Unit), Zoned	Electric, Zoned		Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Internet Access	First Service Residential	Marguerite Batau	(312) 469-0505	73			Carpet	Marble		0		Marble	TV-Cable		Marble	Marble	Full	Carpet	14X11	15X10		20X13	25X19	10X9		12X11	No additional rooms	Whirlpool, Separate Shower, Steam Shower, Double Sink	Combined w/ LivRm	Pool In-Ground, Grill-Outdoors, End Unit, Cable Access	08/05/2014	09/05/2014	09/05/2014	11/10/2014	
AT	505	N	Lake Shore	DR	2510	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	758	Condo, High Rise (7+ Stories)	70	1968	08711150	CLSD		700000	680000	680000	700000	Cash	N/A	97%	97%	37	37	17102140161496				8987	None	2013	870	No		No	No		25		1430	Plans				S (South), W (West), City, Lake/Water, Park	5	2	2	0	2	0	2		0	Attached	None	None	Fully renovated 1,430 sqft Lake Point Tower 2BR/2BA condo w/clean, warm  finishes & world class views! The '10' tier faces south & west offering a perfect blend of lake & city skyline. Highlights include marble floors, open kit w/maple cabinets, SS appliances, kit island w/seating, granite counter-tops, marble baths with tub in master. Washer/dryer in unit. LPT offers gym, two pools, 2.5 acre park & more.  Prkg extra	Deeded parking space D-72 extra.		3+ (Window/Wall Unit)	Electric, Zoned		Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Wi-Fi	First Service Residential	Jody	(312) 467-0505		Yes		Carpet					Marble			Marble	Carpet	Full	Carpet	11X14			11X20	19X25	09X10		11X12	No additional rooms		Combined w/ LivRm	End Unit	08/25/2014	09/30/2014	09/30/2014	10/14/2014	
DP	505	N	LAKE SHORE	DR	B145	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER			434			1968	08698523	CLSD		68000	58000	58000	62000	Cash	N/A	94%	85%	66	66	17102140191146				519		2013	87			Unknown	No		1											0									FIRST FLOOR PARKING AT ENTRANCE TO GARAGE!	FIRST FLOOR PARKING AT ENTRANCE TO GARAGE!	1																																								08/11/2014	10/15/2014	10/15/2014	11/14/2014	
AT	505	N	LAKE SHORE	DR	614	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	720	Condo, High Rise (7+ Stories), Studio	70	1968	08708721	CLSD		339900	339900	339900	339900	Cash	N/A	100%	100%	9	9	17102140161828				3534.19	None	2013	376	No		No	No		6		706	Builder				S (South), E (East), Lake/Water	4	1	1	0	1	0	1				None	None	JUST LIKE A MODEL, TURNKEY AND ALL BRAND NEW! SOUTH EXPOSURE, FANTASTIC VIEWS RIGHT OVER THE CHICAGO RIVER, HARBOR, PARK & LOCKS ALONG WITH CITY VIEWS!  JUST REMODELED WITH GRANITE COUNTERS & BREAKFAST BAR, LG STAINLESS APPLIANCES, HARDWOOD FLOORS, NEW BATH, GOOD STORAGE. PERFECT VIEWS!  ALL THE AMENITIES OF LPT, POOLS, HEALTH CLUB, LIBRARY, PARK, GROCERY STORE, GRILLING, YOU NAME IT!	STUNNING, THIS IS THE CUTEST EVER!		2 (Window/Wall Unit)	Electric		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	FIRST RESIDENTIAL SERVICES	MANAGER	(312) 000-0000	78	Yes							Hardwood			Hardwood	Hardwood	Full	Hardwood				10X11	15X12	6X10		COMBO	No additional rooms		Combined w/ LivRm	Pool In-Ground, Storms/Screens, Grill-Outdoors	08/21/2014	08/29/2014	08/29/2014	10/02/2014	
AT	505	N	Lake Shore	DR	6110-11	Chicago	Illinois	60611	8008	Cook		299	299	720	Condo, High Rise (7+ Stories)	70	1968	08733792	CLSD		1325000	1220000	1220000	1280000	Cash	N/A	95%	92%	55	55	17102140161068				25253.39	Homeowner, Senior	2013	2400	No		No	No		61		3600	Plans				N (North), S (South), E (East), W (West), City, Lake/Water	6	3	3	0	3	0	3		0	Attached	None	None	3600 SF!! MOST Sweeping View in Chgo! ONE-OF-A-KIND VIEW.  Circling from Lake on the East to far S to W (city) to N and E again.  Dbl Corner for outstanding views of City, Lake, River,Skyline. OPEN Flr Plan perfect for entertaining. Custom Kit, Blk Granite flrs in common areas, full wetbar, sep Lndry/util. rm, his/hers mrble bath. Sold "AS IS". Make it Yours!! Pkg Avail to buy or rent. $6Mil in Reserves. Indoor Pool.	Valet pkg avail for agents, show biz card+picture ID, $4 for 2 hrs. Resident Monthly valet pkg is $250/month, OR deeded pkg can be purchased, spaces avail in MLS.  Additional PIN # is: 17102140161069.		3+ (Window/Wall Unit)	Electric, 2+ Sep Heating Systems, Indv Controls, Zoned		Bar-Wet, Laundry Hook-Up in Unit	No	Oven/Range, Dishwasher, High End Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	First Service Residential	Jody Lehnet	(312) 467-0505		Yes		Carpet	Carpet						Granite	Granite	Granite	Full	Carpet	18X12	12X13		20X23	32X27	22X21	29X25		Bar, Foyer	Whirlpool, Separate Shower	Combined w/ FamRm	Pool In-Ground, Grill-Outdoors, Cable Access	09/18/2014	11/11/2014	11/11/2014	12/11/2014	
AT	505	N	Lake Shore	DR	3201	Chicago	Illinois	60611	8008	Cook		299	299	758	Condo, High Rise (7+ Stories)	70	1968	08726437	CLSD		599000	565000	565000	585000	Cash	N/A	97%	94%	135	135	17102140161421				8302	None	2013	772	No		No	No		32		1450	Plans				N (North), W (West), City, Lake/Water, Park	5	2	2	0	2	0	2		0	Attached	None	None	Pristine, ready to move in gem!  32nd floor lakefront 2BR/2BA (1450 sf.) condo with N/W lake/city/park views. Step into the large marble foyer and enjoy stunning views of the lake & city. Kitchen has breakfast bar, granite counters, stainless appliances, large dining room, French doors to second bedroom, newer baths, washer/dryer in unit. LPT offers its own health club, two pools, grocery, restaurant and more			3+ (Window/Wall Unit)	Electric		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator	Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi	First Service Residentiall	Jody Lehner	(312) 467-0505		Yes		Carpet					Carpet			Marble	Carpet	Full	Carpet	16X11			21X11	25X14	13X11		11X10	No additional rooms				09/12/2014	01/24/2015	01/24/2015	02/27/2015	
AT	505	N	LAKE SHORE	DR	6010	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	752	Condo, High Rise (7+ Stories)	70	1968	08737253	CLSD		775000	730000	730000	775000	Cash	N/A	94%	94%	79	5	17102140161081				12025	Homeowner	2013	1185	No		No	No		60		1800	Plans				S (South), E (East), W (West), City, Lake/Water, Park	4	2	2	0	3	0	3		0	Attached	None	None	Breathtaking lake/river/city views from this 60th floor lakefront condo. Curved glass walls boast a Great Room that includes living room, kitchen, dining area & den. 2 BR, 3 baths + a cleverly designed office nook, maple floors throughout & contemporary finishes such as glass counters, frosted glass interior walls and mirrored closets. Lake Point Tower offers a full gym, 2.5 acre park, indoor & outdoor pools & more.			3+ (Window/Wall Unit)	Electric		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven-Double, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Pool-Indoors	Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Snow Removal	First Service Residental	Jody Lehner	(312) 467-0505		Yes		Hardwood										Full	Hardwood	14X9			19X13					Great Room, Office	Double Sink			09/25/2014	09/29/2014	09/29/2014	11/03/2014	
AT	505	N	Lake shore	DR	6603	Chicago	Illinois	60611	8008	Cook	Lake Point Tower	299	299	758	Condo, Penthouse	70	1968	08741152	CLSD		849000	677500	677500	699000	Cash	N/A	97%	80%	218	218	17102140161016				14,208.	Homeowner	2013	1260	No		No	No		66	ATHENS PENTHOUSE	2175	Plans				N (North), S (South), E (East), Lake/Water, Park	5	2	2	0	2	0	2	0	2	Attached	None	None	ATHENS PENTHOUSE AT LAKE POINT TOWER - ONLY RESIDENCE EAST of LSD!  FAMOUS w/great LOCATION, stunning VIEWS, terrific AMENITIES: PRIVATE GARDENS, HEALTH CLUB, DINING. SHOPPING, BEACH, LAKEFRONT LIFESTYLE here! LARGE 2,175 sf. home w/UNOBSTRUCTED LAKE, NAVY PIER, FIREWORKS, AIR SHOW, BOATS views. SPLIT, OPEN flr. LAYOUT w/2BR,2BTH, kit.w/ISLAND, sep. DR. Second entry, possible IN-LAW! W/D, valet parking, PETS OK! WOW!			3+ (Window/Wall Unit)	Electric		Sauna/Steam Room, Hot Tub, Elevator, Theatre Room, In-Law Arrangement, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Boat Dock, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Tennis Court/s, Valet/Cleaner, Whirlpool, Business Center, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	First Service Residential	Cathy David	(312) 467-0505x1												Marble		Full		16X16			23X26	20X25	18X10		20X25	Foyer	Whirlpool, Separate Shower, Double Sink, European Shower, Double Shower	Separate	Hot Tub, Roof Deck, Pool In-Ground, Grill-Outdoors, Private Entrance, End Unit	09/30/2014	05/05/2015	05/05/2015	05/20/2015	
AT	505	N	Lake Shore	DR	2216	Chicago	Illinois	60611	8008	Cook		299	299	720	Condo, High Rise (7+ Stories)	70	1968	08759052	CLSD		389000	360000	360000	389000	Conventional	N/A	93%	93%	29	29	17102140161538				7272	None	2013	717	No		No	No		22		1100	Builder				N (North), W (West), City, Lake/Water, Park	4	1	1	0	1	0	1				None	None	This apt. Is a south, north and city,view corner,very light and open feel,  from every window,beautiful bathroom,  Lake Point Tower offers it's own 2.5 acre park with outdoor pool, lagoon, waterfall, BBQ area, garden playground, full gym, indoor pool, hot tubs racquet and basketball, conference area, salon & spa, grocery, dry clnrs, 24 hr. Door staff,Newly renovated hallways. 1100 square feet of space, SOLD A s IS	Best view apt 1100sqf. In lake point tower.  Corner unit facing south east north ,west ,city.  Please only call Ingrid for appointment please give me 24hrs.  Pls. Only call Ingrid 312-222-1612  This unit will be a 1031 starker exchange trus		3+ (Window/Wall Unit), Zoned	Electric			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	First service	Jody	(312) 467-0505	87	Yes							Carpet			Other	Carpet	Full	Carpet				13X16	19X20	10X10		COMBO	No additional rooms		L-shaped	End Unit	10/22/2014	11/19/2014	11/19/2014	01/17/2015	
AT	505	N	LAKE SHORE	DR	5001	Chicago	Illinois	60611	8008	Cook	Lake Point Tower	299	299	720	Condo	69	1968	08791812	CLSD		575000	550000	550000	575000	Cash	N/A	96%	96%	286	27	17102140161210				8773.65	None	2013	838	No		No	No		50		1450	Estimated				N (North), S (South), W (West), City, Lake/Water, Park	5	2	2	0	2	0	2		0	Attached	None	None	AMAZING CITY/LAKE VIEWS FROM THIS HIGH FLOOR 2-BED HOME AT LAKE POINT TOWER. UNIT FEATURES ITALIAN DESIGNER KITCHEN; NEW STAINLESS REFRIGERATORL MARBLE FLOORING, MASTER BATH HOT TUB, NEW TOP OF LINE 'LG' IN-UNIT WASHER/DRYER. FRESHLY PAINTED TOO! Full amenity building with indoor/outdoor pools, private park, health club & grocery. Close to everything!			3+ (Window/Wall Unit)	Electric, Indv Controls		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Business Center, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	FIRST RESIDENTIAL SERVICES	MANAGER	(312) 000-0000	78	Yes		Carpet					Marble			Marble	Marble	Full	Carpet	16X12			11X20	24X14	11X11		11X12	No additional rooms	Whirlpool, Separate Shower, Steam Shower	L-shaped	Roof Deck, Pool In-Ground, Grill-Outdoors	11/24/2014	12/20/2014	12/20/2014	01/23/2015	
AT	505	N	LAKE SHORE	DR	4106-07	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	720	Condo, High Rise (7+ Stories)	70	1968	08794107	CLSD		1350000	1199500	1199500	1250000	Conventional	N/A	96%	89%	285	87	17102140161307				17909	None	2012	1687	No		No	No		41		3003	Landlord/Tenant/Seller				N (North), S (South), E (East), City, Lake/Water	5	2	2	0	2	0	2	0	2	Attached	None	None	NEW UPGRADES! MASSIVE COMBINED 2 BEDROOM 2 BATH EXECUTIVE UNIT FEATURES: OPEN CONCEPT LAYOUT SPRAWLING OVER 3000 SQ FEET, WET BAR, ALL NEW SS APPLIANCES IN KITCHEN, NEWLY RENOVATED 2ND BATHROOM, NEW DESIGNER PAINT THROUGHOUT ENTIRE UNIT, ELEGANT GRANITE FLOORS, SPA-LIKE MASTER BATH PLUS 360 DEGREE N,S,E & W VIEWS OF THE CHICAGO SKYLINE AND LAKE MICHIGAN IN EVERY ROOM. UNIT IS IN PERFECT CONDITION AND MOVE IN READY!	Unit has recently been upgraded, professionally cleaned and painted. There is no more wallpaper, all new SS appliances in kitchen, and second bathroom was completely redone. Unit is move in ready.		3+ (Window/Wall Unit)	Electric		Hot Tub, Bar-Wet, Laundry Hook-Up in Unit	No	Oven-Double, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Grill-Indoor, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	First Service Residential	Jody Lehnet	(312) 467-0505	73	Yes		Carpet			150000		Granite	TV-Cable		Granite	Granite	Full	Carpet	18X20			19X16	21X20	11X15		16X19	Foyer	Whirlpool, Separate Shower, Steam Shower, Double Sink	Separate	Pool In-Ground, Grill-Outdoors, End Unit, Cable Access	12/01/2014	02/25/2015	02/25/2015	03/13/2015	
AT	505	N	LAKE SHORE	DR	2310	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	706	Condo, High Rise (7+ Stories)	70	1968	08803555	CLSD		399000	376250	376250	399000	Conventional	N/A	94%	94%	101	101	17102140161526				6777	None	2013	662	No		No	No		23		1050	Estimated				N (North), S (South), W (West), City, Lake/Water	4	1	1	0	1	0	1		1	Attached	None	None	FIRST RATE BUILDING WITH UNCOMPARABLE VIEWS! PRIME CORNER LOCATION! UPGRADED BATH AND BRAND NEW WASHER/DRYER! TEAK AND HOLLY FLOORS IN ENTRY AND KITCHEN. NEWER BERBER CARPET IN LIVING RM & DINING RM. FIRST CLASS FULL AMENITY BUILDING, WHICH INCLUDES 2.5 ACRE PRIVATE PARK, HEALTH CENTER, INDOOR POOL, STEAM, SAUNA, RACQUET BALL COURT, 24 HR SECURITY, FINE DINING RESTAURANT, GROCER, DRYCLEANER AND MORE!	YOU MAY ALSO EMAIL.		3+ (Window/Wall Unit)	Electric		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Security System, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	FIRST SERVICE RESIDENTIAL	JOSH	(312) 467-0505		Yes					59000		Carpet			Hardwood	Carpet	None	Carpet				13X14	19X24	10X10		11X12	No additional rooms		L-shaped	Pool In-Ground, Storms/Screens, Grill-Outdoors, End Unit	12/17/2014	03/27/2015	03/27/2015	05/15/2015	
AT	505	N	LAKE SHORE	DR	6503	Chicago	Illinois	60611	8008	Cook		299	299	758	Condo, High Rise (7+ Stories)	70	1968	08808863	CLSD		790000	865000	865000	790000	Conventional	N/A	109%	109%	41	41	17102140161028				12043	Homeowner	2013	1186	No		No	No		65		1800	Plans				N (North), E (East), City, Lake/Water	6	3	3	0	2	1	2.1	0	0	Attached	None	None	Rare NE corner condo, panoramic vws from 21 windows of the lake and cityscape. Breathtaking views down Lake Shore Drive to Wilmette. Open kitchen with granite island, stainless appliances, maple wood cabinets, hardwood floors, baths done with marble tile and counters, loads of closets including a walk-in in master bedroom. Washer/dryer in unit.  Lake Point Tower offers extensive amenities, parking additional $.	Unit shows really well.  Move-in condition. One deeded parking space on D-level sold separately $75,000.  Parking can also be leased $250/mo. through garage valet.		3+ (Window/Wall Unit)	Electric		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	First Service Residential	Jim Stecko	(312) 467-0505	87	Yes		Hardwood	Hardwood				Hardwood			Stone	Hardwood	Full	Hardwood	10X15	11X14		20X13	19X25	10X09		11X12	No additional rooms	Separate Shower	L-shaped	Grill-Outdoors, End Unit	01/03/2015	02/12/2015	02/12/2015	02/27/2015	
AT	505	N	LAKE SHORE	DR	4506	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	758	Condo, High Rise (7+ Stories)	70	1968	08814208	CLSD		625000	625000	625000	625000	Cash	N/A	100%	100%	15	15	17102140161265				8986	None	2013	870	No		No	No		45		1450	Plans				N (North), S (South), E (East), Lake/Water, Park	5	2	2	0	2	0	2	0	0	Attached	None	None	Stunning panoramic lake/park/harbor/beach views from this large 2BR/2BA corner unit. Granite and wood floors. Renovated kitchen and baths, stainless appliances, new HVAC units, washer/dryer in unit. Lake Point Tower is a full amenity bldg. with it's own 2.5 acre park, health club, indoor & outdoor pools, grocery, dry cleaners and more.	Shows well, move-in condition.		3+ (Window/Wall Unit)	Electric, Indv Controls		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Sundeck, Pool-Indoors, Pool-Outdoors, Restaurant, Sauna, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	First Service Residential	Cathy	(312) 467-0505		Yes		Carpet					Granite			Granite	Hardwood	Full	Carpet	16X12			11X20	26X21	11X11		11X12	No additional rooms			Pool Above Ground, Pool In-Ground, Storms/Screens, Grill-Outdoors, End Unit	01/12/2015	01/26/2015	01/26/2015	03/06/2015	
