TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	1211	S	PRAIRIE	AVE	3502	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	High Rise (7+ Stories)		2007	07275023	CLSD		1211735	1211735	1211735	1211735	Conventional	N/A	100%	100%	1	1	17221101351182			.24	NEW	None	2008	503	No		No			35		1547					E (East)	5	2	2	0	2		2	0	1	Attached	None		ONE MUSEUM PARK. SPECTACULAR 62-STORY ALL GLASS BLDG READY FOR FALL 07 DELIVERY. AVAIL PARKING FOR $35,000. THIS 2BD/ 2BA WITH LAKE VIEWS AND VIEW OF MUSEUM CAMPUS. GREAT BALCONY, HARDWOOD FLOORS, GOURMET KIT, SELECT ALL LUX FINISHES. MASTER SUITE WITH SEP SHOWER PLUS WALK-IN CLOSETS. OPEN EVERYDAY.			Central Air	Gas, Forced Air		Elevator, Hardwood Floors, Laundry Hook-Up in Unit		Oven-Double, Microwave, Dishwasher, Refrigerator, Disposal		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Other	Heat, Air Conditioning, Water, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal				100			Carpet					Hardwood	TV-Cable, CO Detectors		Hardwood	Hardwood	Full	Carpet	11X11			15X13	25X16	12X06		COMBO	Balcony, Utility Room-1st Floor	Separate Shower	Combined w/ LivRm	Balcony, Private Entrance	07/16/2009	07/16/2009	07/16/2009	07/17/2009	
AT	1211	S	PRAIRIE	AVE	3404	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	Condo		2008	07260333	CLSD		999900	845000	845000	950000	Cash	N/A	89%	85%	461	125	17221101010000				NEW		2007	638	No		No			34		1821					S (South), E (East)	5	3	3	0	3		3		2	Attached	None		HIGHLY SOUGHT AFTER SOUTH LOOP GEM. UNBELIEVABLE PANORAMIC VIEWS FROM NAVY PIER TO THE SOUTH SHORE. FABULOUS FLOOR PLAN WITH ALL UPGRADES IMAGINABLE & 2 PREMIUM GARAGE SPACES INCLUDED. AMENITIES INCLUDE... INDOOR/OUTDOOR POOL, EXERCISE ROOM, SAUNA'S, SPECTACULAR PARTY ROOM & ON SITE CONCIERGE.	PLEASE BE SURE TO LEAVE AGENT ID #, CELL PHONE #, DATE/TIME & ADDRESS OF PROPERTY YOU WISH TO SHOW ON EMAIL OR SCHEDULING DESK. AN EMAIL IS PREFERRED, ESPECIALLY FOR SHORT NOTICE OR ON EVENINGS & WEEKENDS. THANK YOU!		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit, Storage				Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Pool-Indoors, Pool-Outdoors, Sauna, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal							Carpet	Carpet				Hardwood			Hardwood	Hardwood	Full	Carpet	12X13	12X12		12X14	17X27	06X16		COMBO	Breakfast Room	Separate Shower	Combined w/ LivRm		07/01/2009	11/02/2009	11/02/2009	11/06/2009	
AT	1211	S	PRAIRIE	AVE	4302	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	Condo		2008	07285595	CLSD		499000	528000	528000	499000	Conventional	N/A	106%	106%	246	30	17221101351221	No			NEW		2008	257	Yes		No			43		955					N (North), E (East), City, Lake/Water, Park	4	1	1	0	1		1		1	Attached	None	None	Museum Park's newest full amenity bldg to change Chicago's skyline in the South Loop. Open cherry kitchen with stainless appliances, granite counters, dbl ovens and hardwood floors. Master with office alcove & whirlpool tub. UNOBSTRUCTED FOREVER views of lake, Museum Campus and Navy Pier. Amenities include Concierge, Doorman, indoor/outdoor pools, sauna, Fitness Center & fabulous Party Room. Parking $35k. Must see!	Exclude washer/dryer.  Parking space #394		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit, Storage		Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other												Hardwood	TV-Cable, CO Detectors		Hardwood	Hardwood	None,Full,Shared	Carpet				13X12	23X15	11X11		COMBO	Den, Utility Room-1st Floor		Combined w/ LivRm	Private Entrance	07/30/2009	08/28/2009	08/28/2009	09/25/2009	
AT	1211	S	Prairie	AVE	2102	Chicago	Illinois	60605	8033	Cook		299	299	286	Condo, High Rise (7+ Stories)		2008	07290742	CLSD		750000	757500	757500	750000	Conventional	N/A	101%	101%	56	37	17221101010000	No			NEW		2008	528	No		No			21		0	Not Reported				E (East)	6	2	2	0	2		2		2	Attached	None	None	Unbeatable lake views from south Loop's premier buildin!  Split bdrm layout w/balcony, den, dard hdwd floors thru-out.  Kitchen w/dark cabs, U/M sink, high-end aps.  Generous closets, full length windows, steam shower in master.  Hi-eff front load washer/dryer included.  Building offers 24h door, fitness room, party room, concierge, and pools (in and out).  2 adj parking spaces additional.	TENANTS-PLEASE GIVE NOTICE		Central Air	Forced Air, Indv Controls, Zoned				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal							Hardwood						TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Hardwood	11X11			15X13	25X16	12X06			Den	Separate Shower, Steam Shower, Double Sink	Combined w/ LivRm		08/05/2009	09/10/2009	09/10/2009	11/02/2009	
AT	1211	S	PRAIRIE	AVE	2704	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	Condo, High Rise (7+ Stories)		2007	07307440	CLSD		1100000	795000	795000	950000	Cash	N/A	84%	72%	176	176	17221101010000				13327	None	2008	603	No		No			27		1833					S (South), E (East), City, Lake/Water, Park	5	3	3	0	3		3		1	Attached	None		This beautiful all glass condo is your own personal vacation get away. Perfect for investors or a group that want to enjoy Chicago's finest restaurants, concerts or the magnificent mile. Enjoy your gourmet kitchen, jacuzzi tub with 2 master suites, garage parking included. Relish in the heated indoor/outdoor pools, luxurious party rooms featuring large flat screen tv's, beautiful fireplaces, and breathtaking views.	Listing Agent must accompany all showings.		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit		Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Health Club, Party Room, Pool-Indoors, Pool-Outdoors, Security Door Locks	Heat, Air Conditioning, Water, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal					Yes		Carpet	Carpet					Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	13X12	12X12		14X12	27X17	16X6		COMBO	Breakfast Room, Utility Room-1st Floor	Whirlpool, Separate Shower, Double Sink	Combined w/ LivRm		08/24/2009	02/15/2010	02/15/2010	03/03/2010	
AT	1211	S	PRAIRIE	AVE	801	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	Condo, High Rise (7+ Stories)		2008	07389587	CLSD		1799000	1170000	1170000	1299000	Conventional	N/A	90%	65%	95	95	17221101010000				NEW	None	2007	964	Yes		No			8		2924					N (North), E (East), W (West)	7	3	3	0	3		3	2	2	Attached	None		Lowest priced "01" unit w/the most upgrades! OVER $300,000 IN UPGRADES! Panoramic views of lake, city, museums, Grant & Mill Pk from every rm in this elegant 3BR/3BA condo in One Museum East. Over the top upgrades incl: marble entrance foyer, kit, fam rm, hallways; fab gourmet kit w/Sub-Zero appls; FP in LR & FR; all hdwd flrs; mble bths w/custom vans. TOO MANY WOW UPGRADES to mention, MUST SEE! Tandem pkg extra.	AMENITIES INCLUDE: FITNESS ROOM, CLUB ROOM, PARTY ROOM, SAUNA, LOCKER ROOMS, OUTDOOR POOL, INDOOR POOL, SUNROOM, 24 HOUR DOORMAN, CONCIERGE.		Central Air	Gas, Forced Air, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator, Steam Room, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Parking, Security, Security System, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal							Hardwood	Hardwood				Hardwood	Humidifier, TV-Cable, Security System, Fire Sprinklers, CO Detectors	Marble	Marble	Hardwood	Full	Hardwood	14X12	12X11		16X14	34X25	14X12	13X13	COMBO		Separate Shower, Double Sink	Combined w/ LivRm	Storms/Screens	12/01/2009	03/05/2010	03/05/2010	05/07/2010	
AT	1211	S	PRAIRIE	AVE	4501	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	Condo	1	2008	08182643	CLSD		1499900	1340000	1340000	1499900	FHA	N/A	89%	89%	71	5	17221101351230				30606		2010	1944	No		No	No		45		3500	Other				N (North), E (East), Lake/Water	8	3	3	0	3	0	3		2	Attached	None	None	Stunning, unique 45th floor NE corner unit totaling approx 3,500 sq ft at One Museum Park w/stunning lake, city, & park views. Comb of 2 units allows for fantastic floor plan w/2 master suites, lg gourmet kit & marble baths. Expansive views from virtually every rm. Amazing luxury amenities inc indoor & outdoor pool, huge sundeck overlooking Lake Michigan, full exercise rm, clubroom, 24 hr doorman & concierge.	Parking assessment; $35.85 per space per month		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Sauna, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Parking, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	DK Condo Management	Elizabeth Rick	(312) 583-1110x12									Hardwood			Hardwood	Hardwood	Full		15X12	13X11		14X18	34X25	14X12	14X13	COMBO	Study		Combined w/ LivRm	End Unit	10/18/2012	10/22/2012	10/22/2012	11/14/2012	
AT	1211	S	PRAIRIE	AVE	2003	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	Condo, High Rise (7+ Stories)		2007	07451485	CLSD		689000	640000	640000	689000	Conventional	N/A	93%	93%	147	147	17221101351360				NEW		2008	465	No		No			20		1467					N (North), E (East)	5	2	2	0	2		2		2		None		Panoramic views of Grant Park, Navy Pier, Museum Campus, Soldier Field, and Lake Michigan from this 20th floor condo in magnificent One Museum Park East.  Floor to ceiling windows, large balcony, granite/SS kitchen, upgraded hardwood/carpeting and more.  Amenities include indoor/outdoor pools, fitness center, sundecks, and community rooms.  Tandem parking available for purchase.			Central Air	Gas, Forced Air		Elevator, Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Whirlpool	Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal							Carpet					Hardwood			Ceramic Tile	Hardwood	None,Full	Carpet	13X11			15X12	24X14	08X10		COMBO	Den		Combined w/ LivRm	Balcony	02/24/2010	07/20/2010	07/20/2010	08/13/2010	
AT	1211	S	PRAIRIE	AVE	1902	Chicago	Illinois	60605	8033	Cook		299	299	386	Condo, High Rise (7+ Stories)		2008	07477053	CLSD		745000	632500	632500	599000	Cash	N/A	106%	85%	394	394	17221101351086				7266		2009	651	No		No	No		19		1547	Landlord/Tenant/Seller				E (East), City, Lake/Water, Park	6	2	2	0	2	0	2		2	Attached	None	None	One Museum Park East  Magnificent glass tower in Museum Park. Lake, Museum and Soldier Field view from this 2br +den. Unit features balcony, floor to ceiling windows, granite kitchen w/ss appl. w/d in unit 9’ceilings.Marble msb w/sep shower, soaking tub, dbl bowl vanity. PARKING ADDITIONAL $55K	Full service building, indoor/outdoor pools, sun deck, exercise room, party room.		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	NO	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Parking, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal				100			Hardwood			55000		Hardwood	TV-Cable, CO Detectors		Hardwood	Hardwood	Full	Hardwood	11X11			15X13	25X16	12X06		COMBO	Balcony, Den	Separate Shower	Combined w/ LivRm	Balcony, Storms/Screens, Private Entrance	03/22/2010	04/19/2011	04/19/2011	06/07/2011	
AT	1211	S	PRAIRIE	AVE	3702	Chicago	Illinois	60605	8033	Cook	MUSEUM PARK	299	299	286	Condo		2007	07503793	CLSD		430000	420000	420000	430000	Conventional	N/A	98%	98%	183	68	17221101351191				NEW		2008	312	No		No			38		987						4	1	1	0	1		1		1	Attached	None		37th floor offers spectacular views of the lake, Grant Park, Navy Pier, the fountain. Walking distance to trains.Buyer enjoys all of One Museum Park amenities, indoor & outdoor pools & sundeck, exercise facility. This unit has been upgraded with cherry cabinets, hardwood floors,SS appliances, in unit washer/dryer. Parking is included with this unit at this price. Seller is related to agent.	This beautifully upgraded unit has SPECTACULAR views from 37th floor-shows beautifully-do not hesitate to bring your buyers-this will not be on the market long.		Central Air	Gas, Forced Air			Yes	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors	Heat, Air Conditioning, Water, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal					Yes							Hardwood			Hardwood	Hardwood	None,Shared	Carpet				12X12	23X16	12X10		COMBO	Den, Utility Room-1st Floor		Combined w/ LivRm		04/15/2010	06/21/2010	06/21/2010	08/19/2010	
