TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	1250	N	LaSalle		513	Chicago	Illinois	60610	8008	Cook		299	299	196	Condo		1987	07127403	CLSD		325000	270000	270000	299000	Conventional	N/A	90%	83%	565	275	17042210631027				2762	None	2007	478	No		No			5		1200					N (North), S (South)	5	2	2	0	2		2	0	1		None	None	Beautifully updated corner unit with west views and balcony.  All new: hardwood floors, kitchen with granite, s/s, maple cabinets, baths with granite, maple, new carpet in bedrooms. Tons of closet space, split floor plan layout, windows galore, rooftop deck, sauna, fitness. Perfect unit, perfect location! Pets allowed too.	Split floor plan, immaculate. Must see!		Central Air	Gas, Forced Air		Elevator, Hardwood Floors, Storage		Oven/Range, Dishwasher, Refrigerator		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Sauna	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Scavenger, Snow Removal							Carpet					Hardwood	TV-Cable		Hardwood	Hardwood	Full	Carpet	12X11			13X12	18X13	12X08		COMBO			Combined w/ LivRm	Balcony, Storms/Screens, End Unit	02/04/2009	11/05/2009	11/05/2009	12/04/2009	
AT	1250	N	LASALLE	ST	1705	Chicago	Illinois	60610	8008	Cook		299	299	196	Condo, Studio		1988	07131840	CLSD		159000	145000	145000	149950	FHA	N/A	97%	91%	88	88	17042210631187	No			2532		2007	275	Yes		No			17	CONDO	0	Not Reported				W (West), City	2	0	0	0	1		1	0	1	Attached	None	None	$5000 Closing cost credit to buyer.   Penthouse Unit!  Enjoy amazing western sunsets from your private balcony.  Fully updated unit with brand new hardwood floors.  Great space and layout with tons of closet space and seperate kitchen area.  The best Gold Coast location- Close to shops, restaurants, transport and the lake. Plenty of Rental Parking options avail.  Call Today!  Financing available!!!	Fax Offers to 312-264-0244. Check out the Co-Op!!		Central Air	Electric				Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Receiving Room, Sauna	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal												Hardwood			Ceramic Tile	Hardwood	None						18X15	11X6						Balcony	02/10/2009	05/08/2009	05/08/2009	07/07/2009	
AT	1250	N	LASALLE	ST	1703	Chicago	Illinois	60610	8008	Cook		299	299	105	Condo, High Rise (7+ Stories)		1988	07251269	CLSD		209900	211900	211900	209900	Conventional	N/A	101%	101%	330	60	17042210601185				2300		2007	423	No		No			17		725					W (West), City	3	1	1	0	1		1		1	Attached	None		Penthouse floor GORGEOUS 1 BR in premier GC/Oldtown! Hardwood floors in living/dining/bedroom/foyer, open kitchen with cherry stained cabinets, elegant granite counters w/pass-thru & intimate breakfast bar, undermount SS sink, slate looking 12x12 ceramic in kitchen and bath w/marble. Great closets. Balcony w/sparkling west sunset views. Enormous Rooftop deck & health club. Purchase or rental parking readily available			Central Air	Forced Air		Elevator, Storage		Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Sidewalks	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal															Hardwood	Hardwood	None	Hardwood				11X14	12X12	8X12						Balcony	06/22/2009	08/20/2009	08/20/2009	09/18/2009	
AT	1250	N	LASALLE	ST	1011	Chicago	Illinois	60610	8008	Cook		299	299	196	Condo, Mid Rise (4-6 Stories)		1988	07240217	CLSD		199900	210000	210000	189900	Conventional	N/A	111%	105%	140	140	17042210631095	Yes			2180	Homeowner	2007	438	No		No			10		800					W (West)	4	1	1	0	1		1		1		None		Spacious and sparkling Gold Coast one/bedroom condo on prestigious LaSalle Street has GORGEOUS NEW KITCHEN (as of August '09) with custom granite, undermount sink, 42" cabinets, & SS appliances! Enjoy lovely sunsets from your west-facing balcony and catch the Loop bus at your door, or the Red Line close by. Doorman 24/7, bike room, rooftop deck and fitness center, too!  Storage space included, Indoor gar. $30K	NEW DELUXE CUSTOM KITCHEN!  UNIT SHOWS VERY WELL. TAX & ASSMT INCUDE INDOOR GARAGE PARKING AND OWNED STORAGE SPACE. QUALITY BUILDING, # 11 TIER HAS GREAT VIEWS!  PLEASE SHOW 18TH FLOOR FIRST!!  MUST PURCH. PKG WITH UNIT.		Central Air	Gas		Storage		Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck	Heat, Water, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal					Yes										Ceramic Tile	Carpet	None	Carpet				16X11	20X12	09X09		COMBO			Combined w/ LivRm	Balcony, Storms/Screens	06/09/2009	10/26/2009	10/26/2009	11/24/2009	
AT	1250	N	LASALLE	ST	1309	Chicago	Illinois	60610	8008	Cook		299	299	196	Condo, Mid Rise (4-6 Stories)		1988	07297398	CLSD		179900	172000	172000	179900	FHA	N/A	96%	96%	39	39	17042210601135				1275		2007	287	No		No			13		0	Not Reported					3	1	1	0	1		1				None		SPOTLESS JR. 1 BR IN SUPER HOT LOCATION! FRESH PAINT, NEW CARPET, SUNSET VIEWS FROM PRIVATE BALCONY. OPEN MAPLE & GRANITE KITCHEN TO LR W/ WALL OF WINDOWS. MARBLE BATH GOOD CLOSETS! PARKING OPTIONS AVAILABLE. FULL AMENITY BUILDING INCLUDING ROOF TERRACE & GYM.  BUS AT FRONT DOOR, WALK TO WELLS ST RESTAURANTS, MAG MILE, OAK ST. BEACH & RUSH STREET ACTION! RED LINE 1 1/2 BLKS. SUPER LOW ASSESSMENTS!  WON'T LAST!			Central Air	Gas				Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, On Site Manager/Engineer, Sundeck, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal																	Full					10X10	12X10	9X10							08/12/2009	09/19/2009	09/19/2009	10/23/2009	
AT	1250	N	LASALLE	ST	1604	Chicago	Illinois	60610	8008	Cook		299	299	198	Condo		1987	07293796	CLSD		229500	209500	209500	229500	Conventional	N/A	91%	91%	227	26	17042210631172	No			2261	Homeowner	2007	429	No		No			16		0	Not Reported				E (East)	3	1	1	0	1		1		1		None	None	HIGH FLOOR CONDO FACING EAST WITH WONDERFUL VIEWS OF DOWNTOWN AND THE LAKE. TOTALLY UPDATED CONDO. KITCHEN FEATURES 42" CABINETS AND GRANITE COUNTERTOPS. WOOD FLOORS THROUGHOUT. SIT OUT ON YOUR BALCONY AND GRILL OR ENJOY YOUR GOLD COAST LOCATION TO WALK TO EVERYTHING. BUILDING FEATURES A SUNDECK AND EXCERCISE ROOM.	RENTAL PARKING AVAILABLE. ALSO, SPOTS FOR PURCHASE BECOME AVAILABLE FREQUENTLY.		Central Air	Forced Air		Elevator		Oven/Range, Microwave, Dishwasher, Freezer		Door Person, Coin Laundry, Elevator, On Site Manager/Engineer, Sundeck	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal															Ceramic Tile	Hardwood	None	Hardwood				11X14	20X12	10X8						Balcony	08/07/2009	09/01/2009	09/01/2009	09/29/2009	
AT	1250	N	LaSalle	DR	1710	Chicago	Illinois	60610	8008	Cook		299	299	196	Condo, High Rise (7+ Stories)	18	1987	08245062	CLSD		198500	196000	196000	196000	Conventional	N/A	100%	99%	89	87	17042210631192				2969	Homeowner	2010	535	No		No	No		17		0	Not Reported				E (East)	4	1	1	0	1	0	1		1	Attached	None	None	Immaculate east facing top floor unit. The unit has been upgraded with hdwd floors, granite kitchen (new breakfast bar), marble bath, organized closets and surround sound wiring. The unit has a balcony with amazing city views(slices of lake) Building features doorman, dry cleaner, workout room, common roofdeck, laundry and garage parking for $25K. Cable TV is included in the monthly assessment. Just move in and enjoy	Parking available for $25K and the pkg asmt is an additional $65/month.		Central Air	Gas		Elevator, Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Receiving Room	Heat, Air Conditioning, Water, Gas, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	mgmt	Price Trosin	(312) 255-1250							25000		Hardwood			Ceramic Tile	Hardwood	Full	Hardwood				11X14	20X12	12X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony, Storms/Screens	01/08/2013	04/04/2013	04/04/2013	06/21/2013	
AT	1250	N	LaSalle	ST	1401	Chicago	Illinois	60610	8008	Cook		299	299	196	Condo		1988	07402277	CLSD		220000	200000	200000	209000	Conventional	N/A	96%	91%	416	188	17042210601141				1,874.24	Homeowner	2008	414	No		No			14		0	Not Reported				W (West)	3	1	1	0	1		1		1	Attached	None		Great Gold Coast location. End unit totally rehabbed with balcony.Kitchen has GE appliances, granite counter tops, cherry cabinets. The largest one bedroom floor plan in the building,. Lots of closets , it also comes with storage. Close to public transportation, entertainment, restaurants. Asm include: heat, air, water, 24 door person, workout room, sauna, basic cable, Parking 25K willing to sell unit without parking	This is a must see! Parking additional 25K in building, will sell unit without parking. Open house June 13th from 1pm-3pm		Central Air	Gas, Forced Air		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal													TV-Cable, Fire Sprinklers		Ceramic Tile	Carpet	None,Shared	Carpet				15X11	20X12	10X08					Combined w/ LivRm	Balcony, End Unit	12/22/2009	06/27/2010	06/27/2010	07/23/2010	
AT	1250	N	LaSalle	DR	1107	Chicago	Illinois	60610	8008	Cook		299	299	191	Condo, High Rise (7+ Stories)		1988	07422298	CLSD		185000	181000	181000	185000	Conventional	N/A	98%	98%	20	20	17042210631105	No			1392	None	2008	291	No		No			11		600					W (West)	3	1	1	0	1		1		1		None		New rehab 1 bdrm Old Town/Gold Coast jr. condo. New floors, granite countertops, stainless steel appliances, & pantry cabinets. Newer vanity, bathtub, glass shower door, & tile. New window treatments. Great views of the city from huge windows & balcony! Western exposure. Coin Laundry, sun deck & exercise rooms on premises. Grocery/drug store & train station within one block of building. This unit is a doll house!			Central Air	Gas		Storage	No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Security Door Locks, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Scavenger, Snow Removal													TV-Cable, Security System		Hardwood	Hardwood	None	Hardwood				12X08	18X12	12X08						Balcony	01/22/2010	02/10/2010	02/10/2010	04/09/2010	
AT	1250	N	La Salle	DR	1505	Chicago	Illinois	60610	8008	Cook	Gallery 1250	299	299	196	Studio	15	1988	08234555	CLSD		167500	117000	117000	127900	Other	F	91%	70%	105	105	17042210631159				1471.66		2010	327	No		No	No		15		0	Not Reported				W (West)	3	0	0	0	1	0	1				None	None	Come see this Cozy Studio in prime Gold Coast location with great closet space. Private balcony off unit that overlooks Old Town. Walking distance to the train, bus, grocery store and Michigan Ave. This property is Homepath approved for Homepath mortgage and Homepath renovation financing. Purchase this property for as little as 3% down for owner occupants. Public Act 94-1049 May Apply	The seller has directed that all offers on this listing must be made online via HomePath.com. Owner occupant offers considered first 15 days prior to investor offers. Buyer for survey and taxes prorated at 100%.		Central Air	Forced Air			No				Water, Common Insurance, Doorman, Exterior Maintenance, Scavenger, Snow Removal	DK Condo Company	Price Trosin	(312) 255-1250		Yes												None						18X15	12X6		COMBO	No additional rooms				12/12/2012	03/26/2013	03/26/2013	06/13/2013	
